EventTradeDate,Ticker,CAR_30D,ret_t0_t1,CAR_t1_t30,position,pred_reg,pnl
2017-08-11,ANIM3,0.2042582496169452,0.0205073531694072,0.2042582496169452,-1,0.017939473,-0.2042582496169452
2017-11-14,ANIM3,0.1711193171626383,-0.0180502369279837,0.1711193171626383,1,0.008205017,0.1711193171626383
2018-03-22,ANIM3,-0.2539993213630493,-0.0548082364947564,-0.2539993213630493,1,-0.075366355,0.2539993213630493
2018-05-10,ANIM3,-0.1372989085065598,-0.0297510359973666,-0.1372989085065598,1,-0.03787805,0.1372989085065598
2018-08-16,ANIM3,-0.0601501718496551,0.0049875415112738,-0.0601501718496551,-1,0.023609288,0.0601501718496551
2018-11-13,ANIM3,0.0020278186616333,-0.0066405314952832,0.0020278186616333,1,-0.03502938,-0.0020278186616333
2019-03-22,ANIM3,0.072271833805964,0.0005511160233474,0.072271833805964,-1,0.0055971383,-0.072271833805964
2019-05-14,ANIM3,-0.1215404560095897,-0.0177534462507486,-0.1215404560095897,1,-0.05151031,0.1215404560095897
2019-08-14,ANIM3,-0.040826462510938,-0.0443019001227117,-0.040826462510938,1,-0.07872018,0.040826462510938
2019-11-12,ANIM3,0.3162168927368816,0.0374540103824533,0.3162168927368816,-1,-0.023664635,0.3162168927368816
2017-03-09,ARZZ3,0.0324770156798466,-0.027711634705523,0.0324770156798466,1,0.070770934,0.0324770156798466
2017-05-10,ARZZ3,-0.0215773896202957,0.0145987994240477,-0.0215773896202957,-1,0.01000508,0.0215773896202957
2017-08-03,ARZZ3,0.3508298165285372,0.0082025633132551,0.3508298165285372,-1,0.006498605,-0.3508298165285372
2017-11-01,ARZZ3,0.0056303451686452,-0.0049578683603421,0.0056303451686452,1,-0.012385225,-0.0056303451686452
2018-03-08,ARZZ3,0.0167585359412812,-0.0228146777664766,0.0167585359412812,1,-0.0044137426,-0.0167585359412812
2018-05-10,ARZZ3,0.0118901881751964,0.0311983708552451,0.0118901881751964,-1,-0.08655444,0.0118901881751964
2018-08-02,ARZZ3,-0.0748917850828173,0.0194773258066223,-0.0748917850828173,-1,0.053475313,0.0748917850828173
2018-11-01,ARZZ3,0.0930583472861869,0.0214972277158652,0.0930583472861869,-1,0.027288286,-0.0930583472861869
2019-02-21,ARZZ3,-0.0818752780772576,-0.0085201478561474,-0.0818752780772576,1,-0.011142386,0.0818752780772576
2019-05-09,ARZZ3,-0.0666062477408559,-0.026678866794955,-0.0666062477408559,1,0.025438251,-0.0666062477408559
2019-08-07,ARZZ3,-0.0812308016885405,-0.0298471390194701,-0.0812308016885405,1,-0.066366784,0.0812308016885405
2019-10-31,ARZZ3,0.0845020178954799,0.010204170175014,0.0845020178954799,-1,-0.06988922,0.0845020178954799
2017-08-15,AZUL4,-0.0402492978314882,-0.0106014518773706,-0.0402492978314882,1,0.0026883197,-0.0402492978314882
2017-11-10,AZUL4,-0.0686938791095657,-0.0040523172049478,-0.0686938791095657,1,0.0138849085,-0.0686938791095657
2018-03-12,AZUL4,0.0215416226575596,0.0181897237207149,0.0215416226575596,-1,-0.018618032,0.0215416226575596
2018-08-10,AZUL4,0.0433816049755345,-0.0390541991240895,0.0433816049755345,1,-0.038611114,-0.0433816049755345
2018-11-09,AZUL4,0.1429073397695899,0.0446373668202761,0.1429073397695899,-1,5.235456e-05,-0.1429073397695899
2019-03-18,AZUL4,-0.1760313264300438,0.0172006151835218,-0.1760313264300438,-1,-0.0047907205,-0.1760313264300438
2019-05-10,AZUL4,0.0727115787745058,0.0023656207641269,0.0727115787745058,-1,-0.020349065,0.0727115787745058
2019-05-21,AZUL4,0.1403843028613607,0.0533265446993138,0.1403843028613607,-1,-0.045516104,0.1403843028613607
2019-08-09,AZUL4,-0.1033221317243058,0.0167246217880633,-0.1033221317243058,-1,0.0165102,0.1033221317243058
2019-11-08,AZUL4,0.0312887859633434,-0.0303669015750026,0.0312887859633434,1,-0.05685336,-0.0312887859633434
2017-02-20,B3SA3,0.0277188498837775,-0.0102041701750782,0.0277188498837775,1,-0.019069603,-0.0277188498837775
2017-05-15,B3SA3,0.0535640022941303,0.0118461405051261,0.0535640022941303,-1,-0.029878045,0.0535640022941303
2017-08-14,B3SA3,0.0469813516012243,0.016451604892444,0.0469813516012243,-1,-0.04974654,0.0469813516012243
2017-11-13,B3SA3,-0.0248873389377984,0.0133039656273256,-0.0248873389377984,-1,0.021039251,0.0248873389377984
2018-03-02,B3SA3,0.0449576424961036,0.0112688194610383,0.0449576424961036,-1,-0.016168395,0.0449576424961036
2018-05-11,B3SA3,-0.0148286990976283,-0.0447464870054237,-0.0148286990976283,1,0.01752342,-0.0148286990976283
2018-08-10,B3SA3,-0.0155174114033065,-0.0208521890715534,-0.0155174114033065,1,-0.017614301,0.0155174114033065
2018-11-09,B3SA3,0.0334139211778255,0.005464494472332,0.0334139211778255,-1,-0.037862584,0.0334139211778255
2019-02-22,B3SA3,0.0214141655353124,0.0256346047840649,0.0214141655353124,-1,-0.090221114,0.0214141655353124
2019-05-10,B3SA3,0.0792071505695934,-0.0178576174001288,0.0792071505695934,1,-0.0050901836,-0.0792071505695934
2019-08-09,B3SA3,-0.0179269764696225,0.0037432609973294,-0.0179269764696225,-1,-0.050615266,-0.0179269764696225
2019-11-08,B3SA3,-0.1190522214809133,-0.0142713941036325,-0.1190522214809133,1,-0.09202743,0.1190522214809133
2017-03-27,BBAS3,-0.0746703446183337,0.0033077762833476,-0.0746703446183337,-1,-0.05059155,-0.0746703446183337
2018-03-26,BBAS3,-0.1050968551252934,0.0067731270069418,-0.1050968551252934,-1,0.038158424,0.1050968551252934
2019-03-25,BBAS3,0.0312073109947964,0.0071100257673881,0.0312073109947964,-1,-0.061161324,0.0312073109947964
2017-03-01,BBDC3,0.0138702194549491,-0.0226261008168663,0.0138702194549491,1,0.008677842,0.0138702194549491
2018-03-09,BBDC3,-0.0447946490788811,0.0229275046369453,-0.0447946490788811,-1,0.01571945,0.0447946490788811
2019-03-11,BBDC3,-0.0208506687460826,0.0399327103343652,-0.0208506687460826,-1,-0.053334936,-0.0208506687460826
2017-03-01,BBDC4,0.00934773867348,-0.009017193653337,0.00934773867348,1,-0.008524448,-0.00934773867348
2018-03-09,BBDC4,-0.0230698591242993,0.021162080050874,-0.0230698591242993,-1,0.0074825846,0.0230698591242993
2019-03-11,BBDC4,-0.0118848035425913,0.039800591395671,-0.0118848035425913,-1,-0.05725012,-0.0118848035425913
2017-11-14,BBRK3,-0.084951867906729,-0.0800427076735363,-0.084951867906729,1,-0.058251914,0.084951867906729
2018-03-29,BBRK3,-0.0319604171364349,-0.0582689081239757,-0.0319604171364349,1,0.048696913,-0.0319604171364349
2018-05-09,BBRK3,-0.1079588769215167,-0.037740327982847,-0.1079588769215167,1,0.07814528,-0.1079588769215167
2018-08-14,BBRK3,0.0360323199901687,-0.0298529631496811,0.0360323199901687,1,0.11921588,0.0360323199901687
2018-11-14,BBRK3,0.1509519375767757,-0.1133286853070031,0.1509519375767757,1,0.022259947,0.1509519375767757
2019-03-27,BBRK3,-0.1846346291895193,-0.0820543760244398,-0.1846346291895193,1,-0.015109756,0.1846346291895193
2019-05-15,BBRK3,-0.0688923588959472,-0.0255667809720069,-0.0688923588959472,1,0.023678526,-0.0688923588959472
2019-08-14,BBRK3,-0.1421009886956683,-0.0373117084373572,-0.1421009886956683,1,-0.028510686,0.1421009886956683
2019-11-07,BBRK3,0.0029553938171358,-0.0744424762545161,0.0029553938171358,1,-0.025565008,-0.0029553938171358
2017-02-14,BBSE3,0.0843521339423938,-0.0130536339344523,0.0843521339423938,1,-0.03821121,-0.0843521339423938
2017-05-09,BBSE3,0.0284795409738236,0.0103282610590056,0.0284795409738236,-1,0.01009896,-0.0284795409738236
2017-08-08,BBSE3,-0.0160779242160502,-0.0040915065448134,-0.0160779242160502,1,-0.01936853,0.0160779242160502
2017-11-07,BBSE3,0.0118586708504323,-0.0378764842893927,0.0118586708504323,1,-0.028933631,-0.0118586708504323
2018-02-20,BBSE3,-0.0318385839015847,0.0036261783596622,-0.0318385839015847,-1,-0.013480391,-0.0318385839015847
2018-05-08,BBSE3,0.0548689662782404,0.0206580116196298,0.0548689662782404,-1,-0.0016064543,0.0548689662782404
2018-08-07,BBSE3,-0.0131404071782455,-0.0120725812366836,-0.0131404071782455,1,0.014976917,-0.0131404071782455
2018-11-06,BBSE3,0.0210435001372001,-0.0089206657599305,0.0210435001372001,1,-0.022721613,-0.0210435001372001
2019-02-12,BBSE3,-0.0876376642403377,-0.0215503465620195,-0.0876376642403377,1,-0.029469732,0.0876376642403377
2019-05-07,BBSE3,0.0585277735457775,-0.0335147231810058,0.0585277735457775,1,0.0585032,0.0585277735457775
2019-08-07,BBSE3,0.0492964892182135,0.0201903463038403,0.0492964892182135,-1,-0.08538991,0.0492964892182135
2019-11-05,BBSE3,0.088317252802902,0.0243878694776627,0.088317252802902,-1,-0.1267615,0.088317252802902
2017-02-24,BEEF3,-0.0575763016288217,-0.0055401803756351,-0.0575763016288217,1,0.0011774206,-0.0575763016288217
2017-06-13,BEEF3,0.0415120525129746,0.0076694027397918,0.0415120525129746,-1,-0.011804293,0.0415120525129746
2017-08-15,BEEF3,-0.1621003352208556,-0.0171077267300892,-0.1621003352208556,1,-0.03157338,0.1621003352208556
2017-11-10,BEEF3,-0.0975529845862953,-0.0160861377523177,-0.0975529845862953,1,-0.021309437,0.0975529845862953
2018-03-06,BEEF3,-0.1525131544574734,-0.0666913744991856,-0.1525131544574734,1,-0.023360243,0.1525131544574734
2018-05-14,BEEF3,-0.0406331184474465,-0.0139862419733859,-0.0406331184474465,1,-0.023156893,0.0406331184474465
2018-08-13,BEEF3,-0.2845779257004562,0.0260152391406314,-0.2845779257004562,-1,-0.050898958,-0.2845779257004562
2018-11-07,BEEF3,-0.103162316743525,-0.0036429912781503,-0.103162316743525,1,0.08157241,-0.103162316743525
2019-03-13,BEEF3,0.1602121548292052,-0.0058823699025004,0.1602121548292052,1,-0.040909477,-0.1602121548292052
2019-05-15,BEEF3,-0.0638660181457456,-0.0061919702473227,-0.0638660181457456,1,-0.027731655,0.0638660181457456
2019-07-26,BEEF3,-0.0817270828883688,-0.0128281642528694,-0.0817270828883688,1,-0.01956554,0.0817270828883688
2019-11-13,BEEF3,0.0465625484264213,0.0034217313108298,0.0465625484264213,-1,-0.047674656,0.0465625484264213
2019-01-02,BPAC11,0.335401878513608,0.0557419830089071,0.335401878513608,-1,0.05824422,-0.335401878513608
2019-04-01,BPAC11,0.1415412459344452,0.0013802624683187,0.1415412459344452,-1,-0.0012233643,0.1415412459344452
2017-03-22,BRAP4,-0.1445469156698062,0.0255574724550942,-0.1445469156698062,-1,-0.11441596,-0.1445469156698062
2017-05-15,BRAP4,0.2196860501595099,0.0229142595227339,0.2196860501595099,-1,-0.044353664,0.2196860501595099
2017-08-14,BRAP4,-0.1573179591159109,0.0088254407678316,-0.1573179591159109,-1,-0.062408585,-0.1573179591159109
2017-11-14,BRAP4,0.1434780313762539,-0.035420814040336,0.1434780313762539,1,-0.067581356,-0.1434780313762539
2018-03-22,BRAP4,0.1859481778337733,-0.0184987247174172,0.1859481778337733,1,-0.047342766,-0.1859481778337733
2018-08-14,BRAP4,0.289677681581332,0.0713979090762722,0.289677681581332,-1,-0.06447077,0.289677681581332
2018-11-14,BRAP4,-0.1481531375918232,-0.0102534954278344,-0.1481531375918232,1,0.0026411766,-0.1481531375918232
2019-03-29,BRAP4,0.0191740319077719,0.0422598092891618,0.0191740319077719,-1,-0.037440795,0.0191740319077719
2019-05-15,BRAP4,0.0125312452444523,0.0036968618810959,0.0125312452444523,-1,-0.050657105,0.0125312452444523
2019-08-14,BRAP4,0.0279836253978274,-0.0256643683769661,0.0279836253978274,1,-0.06936345,-0.0279836253978274
2019-11-14,BRAP4,0.0848832277854821,0.0065512634865462,0.0848832277854821,-1,-0.05452391,0.0848832277854821
2018-03-19,BRDT3,0.0205910139068866,-0.0026595760364791,0.0205910139068866,1,0.011937965,0.0205910139068866
2018-05-07,BRDT3,-0.1195893636861871,-0.0032058648928741,-0.1195893636861871,1,-0.0012059384,0.1195893636861871
2018-08-02,BRDT3,0.1142561622443262,0.0108220587215772,0.1142561622443262,-1,0.053325962,-0.1142561622443262
2018-11-06,BRDT3,0.1285898115332809,0.0017683470613738,0.1285898115332809,-1,0.0252026,-0.1285898115332809
2019-02-27,BRDT3,-0.0399917925502545,-0.0012177797335729,-0.0399917925502545,1,0.015140999,-0.0399917925502545
2019-05-07,BRDT3,0.026051921282828,0.0344416306546592,0.026051921282828,-1,-0.05525476,0.026051921282828
2019-08-01,BRDT3,0.0312709228464397,0.0186225120967159,0.0312709228464397,-1,-0.10902109,0.0312709228464397
2019-11-13,BRDT3,0.0268164162791129,-0.0124498129507447,0.0268164162791129,1,-0.003436517,-0.0268164162791129
2017-04-27,BRFS3,0.0834040220869752,-0.0063573004946491,0.0834040220869752,1,-0.017104544,-0.0834040220869752
2017-05-15,BRFS3,-0.0701936192988296,-0.0207712660357972,-0.0701936192988296,1,-0.02221219,0.0701936192988296
2017-08-14,BRFS3,0.0467524338303745,0.0292867786793321,0.0467524338303745,-1,-0.0667821,0.0467524338303745
2018-05-02,BRFS3,-0.0724569389425881,-0.008097210228812,-0.0724569389425881,1,-0.0013203768,0.0724569389425881
2018-05-14,BRFS3,-0.1036352422405357,0.0317094716027691,-0.1036352422405357,-1,0.005571428,0.1036352422405357
2018-08-13,BRFS3,0.0242920574311706,-0.01181116093065,0.0242920574311706,1,-0.08895145,-0.0242920574311706
2018-11-09,BRFS3,0.0443147670881062,-0.0206887340600437,0.0443147670881062,1,-0.0008322734,-0.0443147670881062
2019-05-02,BRFS3,-0.1566926639345398,-0.0093836637455519,-0.1566926639345398,1,-0.10134581,0.1566926639345398
2019-05-13,BRFS3,-0.0950471798934197,0.0033411324101604,-0.0950471798934197,-1,-0.029537275,-0.0950471798934197
2019-08-12,BRFS3,0.000498083975551,0.012241330099604,0.000498083975551,-1,-0.016595908,0.000498083975551
2019-11-11,BRFS3,-0.0393883338258436,0.0063657622365694,-0.0393883338258436,-1,-0.02922608,-0.0393883338258436
2017-08-16,BRKM5,0.054051232875854,0.0159085373540937,0.054051232875854,-1,0.018326005,-0.054051232875854
2017-11-10,BRKM5,-0.1438193168963895,-0.0178165057032116,-0.1438193168963895,1,-0.046663594,0.1438193168963895
2018-04-02,BRKM5,-0.0094036142091419,-0.0298150850806857,-0.0094036142091419,1,-0.04206787,0.0094036142091419
2018-05-10,BRKM5,0.2651965240640265,0.0448743649234103,0.2651965240640265,-1,0.018431308,-0.2651965240640265
2018-08-09,BRKM5,0.084100150439496,0.0086424736707192,0.084100150439496,-1,0.039716642,-0.084100150439496
2018-11-13,BRKM5,-0.0993374625086569,-0.0297823017575614,-0.0993374625086569,1,0.004221991,-0.0993374625086569
2019-03-14,BRKM5,-0.1384497390767207,0.0123615462485472,-0.1384497390767207,-1,-0.05144537,-0.1384497390767207
2019-08-08,BRKM5,-0.0256499937229221,-0.0230913312243348,-0.0256499937229221,1,0.0018669171,-0.0256499937229221
2019-10-23,BRKM5,0.0022504567519091,0.0176620627968752,0.0022504567519091,-1,0.061625134,-0.0022504567519091
2019-11-18,BRKM5,-0.007209559967538,-0.009766383868121,-0.007209559967538,1,-0.058428984,0.007209559967538
2017-03-16,BRML3,-0.0746273355873017,-0.0358366151730086,-0.0746273355873017,1,-0.068304725,0.0746273355873017
2017-05-10,BRML3,0.0339639322703182,0.0305367238596395,0.0339639322703182,-1,0.0208046,-0.0339639322703182
2017-08-15,BRML3,-0.0055402376491,0.0060560366769482,-0.0055402376491,-1,0.027910585,0.0055402376491
2017-11-16,BRML3,-0.0699204932325576,0.0115417604332773,-0.0699204932325576,-1,-0.05616779,-0.0699204932325576
2018-03-19,BRML3,-0.0426796859010101,-0.0071492708537964,-0.0426796859010101,1,0.04937076,-0.0426796859010101
2018-05-15,BRML3,0.182047895920252,0.039946860211017,0.182047895920252,-1,0.049538724,-0.182047895920252
2018-08-10,BRML3,0.0118551714567729,-0.0177180247306217,0.0118551714567729,1,0.08768513,0.0118551714567729
2018-11-14,BRML3,0.0987154380435169,0.058715288726576,0.0987154380435169,-1,-0.004194642,0.0987154380435169
2019-04-01,BRML3,-0.009837081881812,-0.008789509245533,-0.009837081881812,1,-0.025477154,0.009837081881812
2019-05-10,BRML3,0.1011374916895985,-0.0040899852487525,0.1011374916895985,1,0.025531068,0.1011374916895985
2019-08-09,BRML3,-0.0264484178538316,0.029532347566721,-0.0264484178538316,-1,-0.04175112,-0.0264484178538316
2019-11-14,BRML3,0.0836335357876331,0.0447110426374258,0.0836335357876331,-1,-0.115591854,0.0836335357876331
2017-06-19,BRPR3,0.0653020172677409,0.0210767646817721,0.0653020172677409,-1,-0.064474285,0.0653020172677409
2017-08-09,BRPR3,-0.0097891162148753,-0.0636189808438038,-0.0097891162148753,1,-0.16193122,0.0097891162148753
2018-02-07,BRPR3,-0.0964306016008443,-0.0671666435427727,-0.0964306016008443,1,-0.08179628,0.0964306016008443
2018-05-09,BRPR3,-0.035104952139309,-0.042461915233681,-0.035104952139309,1,0.07874068,-0.035104952139309
2018-11-07,BRPR3,0.0723114403255718,0.0061766718941943,0.0723114403255718,-1,0.07071777,-0.0723114403255718
2019-02-08,BRPR3,-0.0225499718527535,0.0449513878640452,-0.0225499718527535,-1,0.031431645,0.0225499718527535
2019-05-08,BRPR3,0.106990468909348,0.005797117683302,0.106990468909348,-1,-0.04919434,0.106990468909348
2019-08-08,BRPR3,0.0565558354234675,0.0728613482654891,0.0565558354234675,-1,0.035640392,-0.0565558354234675
2019-10-31,BRPR3,0.160413498725285,-0.0041067819542919,0.160413498725285,1,-0.15705612,-0.160413498725285
2017-03-14,BRSR6,-0.1069375327484504,-0.0379705076591186,-0.1069375327484504,1,0.015913328,-0.1069375327484504
2018-03-28,BRSR6,-0.1035351336625545,-0.0096386288307608,-0.1035351336625545,1,-0.01257647,0.1035351336625545
2019-03-20,BRSR6,-0.0179720485070453,-0.0173581986104198,-0.0179720485070453,1,-0.063628376,0.0179720485070453
2017-02-21,BTOW3,0.0123466170259464,0.026976587692718,0.0123466170259464,-1,0.019827828,-0.0123466170259464
2017-05-12,BTOW3,-0.1826729009096162,-0.1165338162577852,-0.1826729009096162,1,0.07501244,-0.1826729009096162
2017-08-11,BTOW3,0.3833835812670374,0.0945997002005621,0.3833835812670374,-1,0.039689116,-0.3833835812670374
2017-11-03,BTOW3,-0.1799115000456571,-0.0693139503103792,-0.1799115000456571,1,0.035618525,-0.1799115000456571
2018-03-08,BTOW3,0.1704279629191173,-0.1001255984186856,0.1704279629191173,1,0.0534074,0.1704279629191173
2018-05-11,BTOW3,0.1259246000611245,0.0775529322464575,0.1259246000611245,-1,-0.09201779,0.1259246000611245
2018-08-10,BTOW3,-0.0461508824199066,-0.094310679472026,-0.0461508824199066,1,-0.07025974,0.0461508824199066
2018-11-01,BTOW3,0.0766096624682028,-0.070857963728595,0.0766096624682028,1,-0.010170661,-0.0766096624682028
2019-03-21,BTOW3,-0.2405024528929795,-0.0652067470242964,-0.2405024528929795,1,-0.06900493,0.2405024528929795
2019-05-10,BTOW3,-0.1433483985961862,-0.0672161461153873,-0.1433483985961862,1,-0.056904864,0.1433483985961862
2019-08-09,BTOW3,0.2382940181454223,0.1633873040230857,0.2382940181454223,-1,0.0049999016,-0.2382940181454223
2019-10-31,BTOW3,0.1731952751064334,-0.0410739312850046,0.1731952751064334,1,-0.024950981,-0.1731952751064334
2017-02-20,BVMF3,0.0277188498837775,-0.0102041701750782,0.0277188498837775,1,0.053823497,0.0277188498837775
2017-05-15,BVMF3,0.0535640022941303,0.0118461405051261,0.0535640022941303,-1,0.017167887,-0.0535640022941303
2017-08-14,BVMF3,0.0469813516012243,0.016451604892444,0.0469813516012243,-1,-0.01079471,0.0469813516012243
2017-11-13,BVMF3,-0.0248873389377984,0.0133039656273256,-0.0248873389377984,-1,-0.031288765,-0.0248873389377984
2018-03-02,BVMF3,0.0061072774433432,0.0112688194610383,0.0061072774433432,-1,-0.12775263,0.0061072774433432
2017-03-07,CCRO3,0.0035008623417708,-0.0094893260216347,0.0035008623417708,1,-0.011057046,-0.0035008623417708
2017-05-12,CCRO3,0.000354100334427,0.0212599994294784,0.000354100334427,-1,-0.011814134,0.000354100334427
2017-08-15,CCRO3,-0.0450909851752309,-0.003567185714833,-0.0450909851752309,1,-0.00333028,0.0450909851752309
2017-10-27,CCRO3,-0.0821890651548777,0.0174012003643805,-0.0821890651548777,-1,-0.049960192,-0.0821890651548777
2018-02-28,CCRO3,-0.0262169184021126,-0.00940445802853,-0.0262169184021126,1,-0.021744236,0.0262169184021126
2018-05-11,CCRO3,0.0027130239677537,0.014137449600537,0.0027130239677537,-1,0.044282287,-0.0027130239677537
2018-08-15,CCRO3,-0.2769380624279737,-0.0233700996235395,-0.2769380624279737,1,0.13442454,-0.2769380624279737
2018-10-26,CCRO3,0.1426596437358928,-0.0088279141237049,0.1426596437358928,1,-0.049643446,-0.1426596437358928
2019-03-22,CCRO3,0.0170759598396644,-0.0508654868940432,0.0170759598396644,1,0.03628086,0.0170759598396644
2019-04-30,CCRO3,0.2029969693593878,0.0120483385161234,0.2029969693593878,-1,-0.0012888499,0.2029969693593878
2019-08-09,CCRO3,0.1195976260457403,0.008449839026893,0.1195976260457403,-1,0.035558697,-0.1195976260457403
2019-10-29,CCRO3,1.6173516671129026e-05,-0.0227554728834423,1.6173516671129026e-05,1,-0.03316925,-1.6173516671129026e-05
2017-03-29,CCXC3,-0.1008004459818678,0.0242926925690447,-0.1008004459818678,-1,-0.1613683,-0.1008004459818678
2017-05-16,CCXC3,0.0070813890328988,0.0091324835632724,0.0070813890328988,-1,-0.026976515,0.0070813890328988
2017-11-16,CCXC3,-0.3840730863753918,-0.0224728558520585,-0.3840730863753918,1,-0.004630729,0.3840730863753918
2018-04-10,CCXC3,-0.0383030939631018,0.1164103518444113,-0.0383030939631018,-1,-0.061891917,-0.0383030939631018
2018-05-16,CCXC3,-0.4979229975683285,-0.0706175672139535,-0.4979229975683285,1,-0.0019927,0.4979229975683285
2018-08-15,CCXC3,-0.0984937615049003,-0.0198026272961797,-0.0984937615049003,1,-0.0051581385,0.0984937615049003
2018-11-16,CCXC3,-0.162256775655616,0.3541718137206139,-0.162256775655616,-1,-0.018049357,-0.162256775655616
2019-04-02,CCXC3,-0.3122343321202143,-0.0274931405801987,-0.3122343321202143,1,-0.008625461,0.3122343321202143
2019-08-15,CCXC3,-0.1339403563855028,-0.0566188939995079,-0.1339403563855028,1,0.050873578,-0.1339403563855028
2017-01-31,CIEL3,-0.0066635115151081,-0.0086450453823197,-0.0066635115151081,1,-0.019838618,0.0066635115151081
2017-05-03,CIEL3,0.0096340561693463,-0.0571584138388487,0.0096340561693463,1,0.014626575,0.0096340561693463
2017-08-02,CIEL3,-0.201669861523441,-0.0515964012373912,-0.201669861523441,1,-0.01698198,0.201669861523441
2017-10-31,CIEL3,0.1617352912645019,0.0901848203965922,0.1617352912645019,-1,0.033489842,-0.1617352912645019
2018-03-06,CIEL3,-0.2059112273045749,-0.0180411857838324,-0.2059112273045749,1,-0.0044519724,0.2059112273045749
2018-05-03,CIEL3,-0.1391625520505529,-0.0640520214927915,-0.1391625520505529,1,0.005874647,-0.1391625520505529
2018-07-31,CIEL3,-0.0691303299146553,-0.1025691670162808,-0.0691303299146553,1,0.00896005,-0.0691303299146553
2018-10-31,CIEL3,-0.2980310163892166,0.0441418932301365,-0.2980310163892166,-1,0.04425009,0.2980310163892166
2019-01-29,CIEL3,-0.0089004236746136,0.0475212672836233,-0.0089004236746136,-1,0.05297927,0.0089004236746136
2017-04-12,CMIG3,-0.3044414246927389,-0.0340297485878844,-0.3044414246927389,1,-0.059074022,0.3044414246927389
2017-05-16,CMIG3,0.0213583551819403,-0.0044004471450229,0.0213583551819403,1,-0.010449375,-0.0213583551819403
2017-08-14,CMIG3,-0.1293566321053967,0.0096154586998939,-0.1293566321053967,-1,0.039801862,0.1293566321053967
2017-11-16,CMIG3,-0.1208467750784169,0.0091603693965973,-0.1208467750784169,-1,-0.0012437988,-0.1208467750784169
2018-04-02,CMIG3,-0.0590871513843726,-0.0154642256940949,-0.0590871513843726,1,0.066428296,-0.0590871513843726
2018-05-17,CMIG3,0.1121665605822716,-0.0275499517647059,0.1121665605822716,1,0.019138448,0.1121665605822716
2018-11-28,CMIG3,0.1932245647938929,-0.0064308903289476,0.1932245647938929,1,-0.023430133,-0.1932245647938929
2018-11-30,CMIG3,0.1935803393746701,0.0055183427382511,0.1935803393746701,-1,-0.029142428,0.1935803393746701
2019-04-02,CMIG3,0.1005265805175274,-0.0658882974038982,0.1005265805175274,1,-0.0061925305,-0.1005265805175274
2019-05-17,CMIG3,0.0206519440456192,-0.0239607932077975,0.0206519440456192,1,-0.02508962,-0.0206519440456192
2019-08-16,CMIG3,-0.1528482854155987,0.0362030486634233,-0.1528482854155987,-1,-0.024050852,-0.1528482854155987
2019-11-18,CMIG3,-0.0207447416890674,-0.0285833331503829,-0.0207447416890674,1,-0.10117532,0.0207447416890674
2017-04-12,CMIG4,-0.2062740299073057,-0.0392207131536106,-0.2062740299073057,1,-0.068366304,0.2062740299073057
2017-05-16,CMIG4,0.0245475421709486,-0.004504512123174,0.0245475421709486,1,0.025416803,0.0245475421709486
2017-08-14,CMIG4,-0.1266615302396219,0.0110092855110005,-0.1266615302396219,-1,0.04235964,0.1266615302396219
2017-11-16,CMIG4,-0.0825323171616439,0.0045696956891371,-0.0825323171616439,-1,0.055142675,0.0825323171616439
2018-04-02,CMIG4,-0.014801093782153,-0.0296405812881593,-0.014801093782153,1,0.07168397,-0.014801093782153
2018-05-17,CMIG4,0.170442497015261,-0.0290241193352744,0.170442497015261,1,0.007514562,0.170442497015261
2018-11-28,CMIG4,0.0274150232682841,0.0048231604744998,0.0274150232682841,-1,-0.025580954,0.0274150232682841
2018-11-30,CMIG4,0.0199858505333042,0.0063141488387331,0.0199858505333042,-1,-0.023181781,0.0199858505333042
2019-04-02,CMIG4,0.0386154034419403,-0.0284794713235378,0.0386154034419403,1,-0.003743915,-0.0386154034419403
2019-05-17,CMIG4,0.0027908610731187,-0.016673669327226,0.0027908610731187,1,-0.037719417,-0.0027908610731187
2019-08-16,CMIG4,-0.0739874117202662,0.0300197062410527,-0.0739874117202662,-1,-0.023156172,-0.0739874117202662
2019-11-18,CMIG4,-0.0292111086685928,-0.0219789067199461,-0.0292111086685928,1,-0.07964851,0.0292111086685928
2017-03-24,CPFE3,-0.0179110925459119,0.003508091690758,-0.0179110925459119,-1,-0.014940119,-0.0179110925459119
2017-08-08,CPFE3,-0.0566834117910719,-0.0011146202117274,-0.0566834117910719,1,0.022087524,-0.0566834117910719
2017-08-11,CPFE3,-0.0621216048322899,-0.0014853326151889,-0.0621216048322899,1,0.03660632,-0.0621216048322899
2018-03-28,CPFE3,-0.0560797427514114,0.0134339492356823,-0.0560797427514114,-1,0.024034213,0.0560797427514114
2018-05-16,CPFE3,0.0354025895243535,0.0086383806129987,0.0354025895243535,-1,0.011347095,-0.0354025895243535
2018-08-15,CPFE3,0.0779544927049714,-0.0045766670255021,0.0779544927049714,1,0.082459025,0.0779544927049714
2018-11-13,CPFE3,0.0938689519989206,0.0072950985804604,0.0938689519989206,-1,-0.04288696,0.0938689519989206
2019-03-29,CPFE3,0.0081402247261063,-0.00881926343434,0.0081402247261063,1,-0.01504481,-0.0081402247261063
2019-05-09,CPFE3,-0.0310669007139443,0.0052857737864402,-0.0310669007139443,-1,-0.015768535,-0.0310669007139443
2019-08-14,CPFE3,-0.0510885156499598,-0.0186135665135072,-0.0510885156499598,1,-0.034154836,0.0510885156499598
