Ticker,AnnounceDate,EventTradeDate,CAR_30D,CAR_Sign,Beta,EstimationLen,FundSource,Data,Empresa,RL,LL,EBITDA,Preco_Abertura,Preco_Fechamento,LPA,ROA,ROE,MEB,CRESC_RL_12M,CRESC_LL_12M,CRESC_EBITDA_12M,CAPEX,FCO,FCF,Divida_Liquida,PL,Divida_Bruta,AT,DVA_Despesas_Fin,PC,PNC,Outros_PC,LUB,Consolidado,Convencao,Moeda,Data_Demonstracao,Meses,Data_Analise,QuarterEnd,RL_MET,RL_Q_Change,RL_Y_Change,LL_MET,LL_Q_Change,LL_Y_Change,EBITDA_MET,EBITDA_Q_Change,EBITDA_Y_Change,Preco_Abertura_MET,Preco_Abertura_Q_Change,Preco_Abertura_Y_Change,Preco_Fechamento_MET,Preco_Fechamento_Q_Change,Preco_Fechamento_Y_Change,LPA_MET,LPA_Q_Change,LPA_Y_Change,ROA_MET,ROA_Q_Change,ROA_Y_Change,ROE_MET,ROE_Q_Change,ROE_Y_Change,MEB_MET,MEB_Q_Change,MEB_Y_Change,CRESC_RL_12M_MET,CRESC_RL_12M_Q_Change,CRESC_RL_12M_Y_Change,CRESC_LL_12M_MET,CRESC_LL_12M_Q_Change,CRESC_LL_12M_Y_Change,CRESC_EBITDA_12M_MET,CRESC_EBITDA_12M_Q_Change,CRESC_EBITDA_12M_Y_Change,CAPEX_MET,CAPEX_Q_Change,CAPEX_Y_Change,FCO_MET,FCO_Q_Change,FCO_Y_Change,FCF_MET,FCF_Q_Change,FCF_Y_Change,Divida_Liquida_MET,Divida_Liquida_Q_Change,Divida_Liquida_Y_Change,PL_MET,PL_Q_Change,PL_Y_Change,Divida_Bruta_MET,Divida_Bruta_Q_Change,Divida_Bruta_Y_Change,AT_MET,AT_Q_Change,AT_Y_Change,DVA_Despesas_Fin_MET,DVA_Despesas_Fin_Q_Change,DVA_Despesas_Fin_Y_Change,PC_MET,PC_Q_Change,PC_Y_Change,PNC_MET,PNC_Q_Change,PNC_Y_Change,Outros_PC_MET,Outros_PC_Q_Change,Outros_PC_Y_Change,LUB_MET,LUB_Q_Change,LUB_Y_Change,EPS_EarningsSurprise,EPS_Earnings_Surprise_Backward_Diff,EPS_Earnings_Surprise_Backward_Ave_Diff,ret_t0_t1,MA5,MA50,MA200,RSI9,RSI14,RSI30,MA5_50,MA5_200,MA50_200,MOM_1M,MOM_3M,MOM_6M,MOM_12M,SectorID,SectorName,Year,Quarter,CAR_pred,Rank
QGEP3,2018-05-09,2018-05-10,0.145582174455272,1,0.7332525424420456,504,QGEP3.SA.csv,31/03/2018,ENAUTA PART,514.13,473.671,570.855,11.6,11.32,1.82459204129,11.5620824446,14.4545021497,111.033201719,17.097891,217.4632217,281.1875238,,595.975,-74.853,-1788.397,3276.979,264.399,4096.762,,312.686,507.097,81.036,295.513,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,-0.2007613000674539,-0.3724236630655148,0.178521358407844,1.0419098322077422,0.7857144990761321,1.337264972777249,0.9131361164304836,0.7448818576389925,1.142361776576342,0.7017871061534107,0.1815612107628609,0.7342198353203483,0.4752453514877605,-0.4856982319648224,0.4862703267170841,1.0621384211376743,0.7841273334159934,1.3458329092404686,0.9480703321061164,0.5213102494634786,1.080969260019444,0.8705829290479566,0.44959501666664,0.9610239892711108,1.3913683929401308,0.7248372797558083,1.036398903943753,0.2175978670247651,0.6107434074639141,0.607789290298157,0.4173257485244968,0.011859112074272,-0.0224898312345243,1.3257922406671825,0.8853099491111164,1.4574254864700882,,,,1.0535356869180388,1.3690756745506238,0.8352679389068752,0.970688194547082,0.5940896745047699,,-1.4960492988759342,-0.4932734486957484,-1.908569298997831,1.7218994424970198,0.8905151139574898,2.331173469013888,-1.9390639042430216,-2.300615222697016,-2.2398843803809547,1.4535656203208835,0.950616688772672,1.930250140241402,,,,0.3402777758484698,-0.0436156743128085,0.2481032141307738,-0.9895659583073084,-0.3063383320498467,-0.1048660219844432,-0.7064380863432744,-0.1344780557494773,-1.3737938322450234,0.5970171721489719,0.5570348413126163,1.1360198503925996,0.7841273334159934,-0.1931495772394213,-0.12825896632413,-0.0451919941922158,0.6242977808748894,0.3866146527282412,0.1181379034705223,0.7100679306170524,0.9122120307377148,1.3168188749052678,1.212943122589842,1.7322138181090696,0.9123387578101152,1.642568658828424,1.7530810176198823,1.4596469721452008,1.463928240284757,6,"Petróleo, Gás e Biocombustíveis",2018,2,0.079515696,1
PMAM3,2018-04-27,2018-04-30,-0.2303786293592399,0,0.5630856411801186,504,PMAM3.SA.csv,31/03/2018,PARANAPANEMA,3753.601,-141.78,-253.553,1.5,1.44,-0.204782097599,-3.62577630817,-16.7423801387,-6.75492680229,-7.0791481,-66.161968,-572.9760484,,-67.401,175.132,1654.581,846.833,1954.943,3910.335,,1078.211,1985.291,158.617,180.843,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,-0.7994299377483987,0.5952257522759558,-0.1712883805949473,0.3293128960953848,-0.3560772571303734,0.7721300178137743,-1.243545850902798,-0.4501858247420581,-0.8990603846054552,-0.4354028021637809,-0.4579682162071587,-0.4238826405110096,-0.4413313153001122,-0.4674689318822201,-0.4224172650170186,-0.1929328916648325,-0.5112415084529052,0.2593446946497482,0.34809883402921,-0.413166605459587,0.9699044029606418,0.7031165261377134,-0.2425419830769304,1.361637047365525,-1.3023938256842225,-0.3071713270448963,-1.0251206464822356,-0.3542869608001555,1.1017210706694582,0.293135481078651,-0.0911343986683495,-0.029869963675688,1.3967276723803843,-1.163570666573046,-0.646883291375158,-0.9989620890090916,,,,-0.1408911996964716,-0.8668993254924375,1.1657164860281743,0.8636155315839532,0.1678580644997819,0.4341111715823907,-0.7047387969402942,0.3580593321626231,-0.5294427473746744,0.9671295454384852,-0.3169710853267029,1.3427243283532662,-0.6106793645135985,-0.1561852168334289,0.0737091754613113,-0.3256663847389119,-1.3262532278487045,0.8017775537963006,,,,-1.1079113002585002,-0.3466064290930676,-1.3303644818742248,0.4451570797933228,-0.1827610235988121,1.4031799145937438,-1.092294824702945,-0.9455992051532548,-0.7333040246702368,-1.2569446094749976,-0.8212548472433222,-1.0856131154025015,-0.5112415084529052,-0.3667319146664127,-0.6724902697430998,-0.0077220460939103,-1.5289729907983387,0.139734696080323,0.7676566597420961,-1.9513095459050651,-2.152355302997838,-2.2366570497182323,-1.4349169276225997,-1.5503104396404053,-0.3209022820770453,-1.8302211871938927,-1.7809093784553742,-1.242785721152249,0.2390335434606869,5,Materiais Básicos,2018,2,0.0761179,2
PSSA3,2018-05-08,2018-05-09,-0.0694057229107471,0,0.475888860717869,504,PSSA3.SA.csv,31/03/2018,PORTO SEGURO,17209.695,1160.638,812.459,48.45,47.0,3.59004989282,3.976892973,14.8690437056,4.72093782022,6.3353579,30.7927657,134.5774506,,1209.526,-446.502,-10482.388,7805.734,0.0,29184.542,,15589.005,5789.803,15185.758,17209.695,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,0.0954303430071115,1.3646472294667218,1.1177235144054871,-0.0356866212693243,0.3425471726788786,1.1140787598276027,-0.2498506564213107,0.8950865391663573,0.3812980130805595,0.4253246536787344,1.3558348209771338,1.5758619855075973,0.33356552192135,1.186526583044804,1.3808661348612898,-0.0403261556922324,0.347628983325799,1.1079826111379434,-0.2005951705779377,0.3274572698583288,0.9255316456483468,-0.3353041028161526,0.2682662392745437,0.6978951550389695,-0.241375969206853,0.889945943281274,0.4172824445275951,1.1533246272563704,1.54672000568832,0.8505125777070227,1.3814782209888865,0.6978734162826483,1.6753950459985252,0.9435906354668852,0.9647564515967992,1.2060947055235252,,,,0.1784536532682376,-0.2818833976624794,1.383385832239898,1.2938233594839368,0.3557373231710632,,-0.1154193903740649,1.098391627128937,0.7012013778431369,0.9645510681281938,0.0052089341111099,1.2350565623291327,-0.0005523179684572,-0.004265390299033,-0.0019986937998899,0.2412961262788377,-0.1523626368156859,1.424182210489682,,,,-0.0434513305471541,-0.0316223049465051,0.3527696320805918,0.2805040213555224,-0.2948047614591709,1.1535733888414246,-0.0178651096651931,0.0263225739392078,0.3770118823131775,0.0950980518030936,1.3578822053836117,1.116626869564432,0.347628983325799,0.8864969132556969,0.3396415218986844,0.0326516631100189,-0.086782414286498,-0.0286610176067362,-0.28539039695775,0.2284126740024997,0.1239269362417446,0.1013364874795355,-0.4462583473672367,0.7508079744938146,1.2112636102991257,-0.2830104948195471,-0.053836806434003,0.6993208912653304,1.4259283677852392,4,Financeiro e Outros,2018,2,0.07225266,3
ENAT3,2018-05-09,2018-05-10,0.145582174455272,1,0.7332525424420456,504,ENAT3.SA.csv,31/03/2018,ENAUTA PART,514.13,473.671,570.855,11.6,11.32,1.82459204129,11.5620824446,14.4545021497,111.033201719,17.097891,217.4632217,281.1875238,,595.975,-74.853,-1788.397,3276.979,264.399,4096.762,,312.686,507.097,81.036,295.513,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,-0.6228739537209902,-0.5720591012335137,-0.3406515078635617,1.2896260020279748,1.0619625759272902,1.1643485279475685,0.856552339288927,0.9740849977409,1.1072075932153844,0.3843678786046409,0.1321542797195972,0.9373770519662162,0.2062629896882758,-0.353488945760752,0.699114771370759,1.3159842329729452,1.0655166681522208,1.1702093731902132,1.2268607486199905,0.794151509835185,1.0109139155028035,1.099048334244041,0.7279735763025585,0.9970574916606256,1.707063893058145,0.9618566052944304,1.0455675376221534,-0.2564581205665257,0.7538609458117571,0.4359545974484017,0.3767855634943919,0.0157967268895265,-0.0101170637308158,1.5079677352019385,1.0790816707574251,1.746246648325701,,,,1.100079957854733,1.4832178319886442,1.0470340478917697,1.3651782039827387,0.5405692862741203,,-1.517210456295928,-0.6837795408281654,-1.966289506519304,1.670701509715789,0.8959070538913588,1.8598203833508973,-1.3655242507548282,-2.6523422353618957,-2.2398843803809547,0.3956022698409014,0.2900837096547589,1.4822863397541477,,,,-0.208353158398637,-0.2104747923798902,0.1677872860641516,-0.6469471628203548,-0.4696816819874023,-0.596599514399791,-0.715026320709709,-0.3424903054378269,-0.9434336961150588,0.4292596007411139,0.8092153992411654,1.3830204934976429,1.0655166681522208,-0.2605869497814158,0.1670238417682683,-0.0451919941922158,0.3546756610778332,-0.0132093411345982,-0.3017611931042636,0.7474575613880536,0.9369255331620512,1.4379358309351853,1.4097525999478728,2.0269587968631737,1.1146046685863324,1.7069265997129568,2.028685074418543,1.7582683156174983,1.536428565652472,6,"Petróleo, Gás e Biocombustíveis",2018,2,0.07011715,4
CSMG3,2018-04-26,2018-04-27,-0.0254776190669434,0,0.6564960853762509,504,CSMG3.SA.csv,31/03/2018,COPASA,4410.773,575.658,1523.898,48.15,47.5,4.55447252243,5.22207645344,9.09921044325,34.5494542567,8.4841372,16.6789969,3.5316577,,981.217,-368.573,2679.395,6326.461,3273.276,11023.546,,1296.034,3401.051,246.443,1857.077,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,-0.2108437419701853,0.0739323451751118,0.3242035334416242,0.2975995131654352,-0.4188451324830785,-0.5476631314452961,0.2310027328575622,-0.5456222637062892,-0.6365238939676182,-0.1536092595551743,0.2382320174454817,-0.930795696011158,-0.2176343340254845,0.1002600409198771,-1.0493339418485434,0.2979964111469403,-0.4230211539255111,-0.5488561324282115,0.3771424266904782,-0.579095190793126,-0.5114303425266877,0.238559324232256,-0.4650047695850076,-0.6179596122825467,0.376768828568326,-0.5102596384157599,-0.6368778489145588,0.4281415561004063,0.4911970258924787,0.3968307089843645,0.2326040546515973,0.0112629799254748,-0.4415795887604243,-0.6673192323157244,-0.3066309430128655,-1.3197322231372617,,,,-0.1146689742253202,-0.7972589155286164,-0.746909226672078,-0.1546371046902609,1.0310384900223788,-0.3023549859822607,-0.9665014265193868,-0.2825936827031445,-0.2234714581220091,0.5015764380789582,0.2273678327952803,0.3096811443177076,-0.6238124293920299,1.4241929305363166,-0.1999700752980966,-0.1635800937419148,1.084335383182765,-0.320329350313446,,,,0.4602122436124599,0.4817661390925725,0.3197234051635306,-0.8578444640026213,0.7439914638300952,-0.4797436994642474,0.7535398441057718,1.5655647506938584,-0.0334430682344378,0.3204590509880758,-0.5171607417657208,-0.1368322392336907,-0.4230211539255111,-0.0373891753455496,-0.7518605025316868,0.0,-0.2188515078946798,-0.4022990562317393,-0.3585370538302508,0.932835917894105,0.8773924117231996,0.9342578262901468,0.4498308739746458,0.2434020378293192,-0.1765082462658949,0.0752238760201537,0.3956936421775625,0.4927980925933531,-0.8324187954895531,10,Utilidade Pública,2018,2,0.066700295,5
BRFS3,2018-05-11,2018-05-14,-0.1036352422405357,0,0.7626053520864149,504,BRFS3.SA.csv,31/03/2018,BRF SA,33862.984,-968.488,3119.308,22.94,22.92,-1.19398444567,-2.15230943664,-8.74371049934,9.21155678425,1.3190815,39.7739343,11.0916499,-830.002,1892.322,-111.837,15248.035,11076.396,20763.734,44997.619,,17553.261,,,7064.729,consolidado,US GAAP,BRL,2018-03-31,12,2018-04-02,2018-03-31,0.8797200628930801,0.4734477764625016,0.7566097765014551,0.7866480308806324,0.5120211737351291,1.2995641396068671,0.5012578494577827,0.3300057507093298,0.7125777117600187,-0.9614141476295232,-1.9513009867139768,-0.7197214815900221,-1.014182667369509,-1.9959452411816707,-0.7368818781469854,0.794045673370631,0.518396094344163,1.309121489687,0.7785367160903263,0.4930121437626898,1.3335715976926057,0.7998310098391187,0.3748068247908581,1.1880834950272274,0.3975450345590703,0.2596883919931583,0.6405400558649661,0.747504183986696,0.8033786861272895,1.1165587020833838,-0.2273315435098338,-0.9543217512446373,0.4236980752470776,0.2957695017035793,0.1488717130150436,0.5715893490070991,0.2872825482079187,-0.1009174640643671,1.3253984282754274,1.2458070992245809,1.4525075377948964,1.457413328867439,-0.2451540117625451,-0.4955860374901915,-0.6297576612237081,-0.1442697675917378,0.6992563836456196,0.0099533095870855,0.7515742904982772,0.4300227578303893,1.1943611019261513,-0.6395429097242707,-0.030243873954611,-0.3693025613240748,0.2689249336831334,-0.1449233109538998,0.3950776313524244,,,,1.8717473603827304,2.206611207761973,1.8999988137428696,,,,,,,0.7657180393535179,0.3996134948224891,1.0010401907737687,0.518396094344163,0.3116327151153401,0.6599904449917791,0.0317094716027691,-1.1434973031400153,-0.8461993576929727,0.2144226223189594,-0.5465755628331208,-0.5883645979945237,-0.9592634418906656,-0.7239648520317638,-1.363816794859748,-1.4247445119743034,-0.0280191887501282,-1.3680184381113587,-1.48902337281546,-1.0245266185548274,3,Consumo Não Cíclico,2018,2,0.05968074,6
TCSA3,2018-05-10,2018-05-11,-0.1362708404582688,0,0.7736247416749004,504,TCSA3.SA.csv,31/03/2018,TECNISA,266.794,-522.524,-438.233,1.52,1.43,-1.57770719099,-23.3249962392,-51.7201991507,-164.258941356,-5.9886042,-0.3541318,1.0014105,,178.993,-158.949,626.121,1010.29,649.963,2240.189,,569.328,660.571,322.534,-93.805,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,0.1933225272066573,-0.6697079061377216,0.6450264777791818,-0.9375262657447524,0.2031999654994528,0.2614021394893941,-0.8932431148660442,0.2759320944247164,0.2445754731404112,-0.2330006253089554,-1.279898886315292,-1.4964421348725536,-0.4272267496435544,-1.5742401349435713,-1.759773940177346,-0.7832187835667173,0.0784951639020658,0.2797897682263056,-1.469804712311303,0.1132881670223212,-0.063705174213456,-1.3527855609771275,-0.0237557043595946,-0.1566086964860999,-0.6360455778122777,-0.2218233381898812,0.1368930524293094,0.3791115702536912,-0.3025573720388322,0.9084977753179052,0.7013265240472569,0.4266455139797988,0.8919290934500805,0.7874738919139465,0.3492207710648166,0.5297431947313783,,,,1.3170700833458138,0.5219432962915984,0.7941701287118422,-0.3528857726428011,0.1421107088500602,-0.5948447726055174,0.1009052025365091,0.4301629106177213,-0.090890276410562,-0.0779060754567918,-0.0406689444846802,-0.9762822620891352,-0.1631540984965023,0.3158037853268801,-0.1037492263558139,-0.06657564254871,0.3929770723883435,-0.7154523638343679,,,,-0.45233478796472,0.3682594004619478,-1.5424692457129583,0.9816601271580352,0.3662491898381965,2.045682970390079,0.975432595294543,1.4041595180044824,0.7910366957310869,-0.6667987037797913,0.4893286097953688,0.3789216727416686,0.0784951639020658,-0.5054007320943847,0.7214449216290257,-0.0192932029346787,-0.2931479438550119,-0.1631083137867955,0.4909118322995037,-0.0252067325310818,-0.1925410602159606,-0.5749525789494903,-0.652326728117141,-1.511352806703008,-1.2043236198513063,0.1512424120012917,-1.297378491842309,-1.2972386975935373,-1.1938622736335631,2,Consumo Cíclico,2018,2,0.059580944,7
LREN3,2018-05-03,2018-05-04,0.0123210333146255,1,0.9321765563263332,504,LREN3.SA.csv,31/03/2018,LOJAS RENNER,7657.266,777.145,1477.042,34.5,34.12,1.09190218269,11.0597992957,23.7775509592,19.2894173978,15.676831,24.041729,14.3936765,,770.499,-307.448,988.399,3268.398,1873.254,7026.755,124.055,2382.238,1376.119,832.635,4662.487,consolidado,IFRS,BRL,2018-03-31,12,2018-04-02,2018-03-31,-0.1343600955288388,-0.3771754361753103,0.6461030790668616,-0.3580304584001528,0.1953224761456097,-0.0254458225029908,-0.4155492749529746,-0.3756358476030682,-0.4330245451092964,-0.1470614733694986,-0.8336207526881175,-0.2348361200371341,-0.1921250108518563,-0.7729003087591725,-0.2865596331103117,-0.3869081163818756,0.3658235781046374,-0.3097151271954255,0.6273707996288481,1.879950383492046,0.7471401102940397,-0.5207968547524263,1.2702253126884264,0.140462816908736,-0.8002101133574714,-0.1904028630003864,-0.891804323782737,1.000198330184225,-0.2269231868998173,1.348851861139225,0.2120143761112908,0.8244714708646546,0.7337776124008126,-0.3972346936051463,0.3659610348043973,-0.1937966799375637,,,,-0.4664812550558659,-0.8029616969005947,-0.0943832898403833,0.0506412265516045,-1.595405416371712,-0.3482335636616168,-0.1278285281604383,0.3732533289862998,-0.3538646532862272,-0.2716636302226926,-1.2047681662977905,0.0072141873621844,-0.335049814190471,0.0176911961626519,-0.56962672378176,-0.5932876626093022,-1.6117633627312395,-0.6749530312435612,-1.009072937073089,-0.0116878723658128,,-1.1256898847488364,-1.3138281450410656,-0.9486363636946462,0.0471378762498977,-0.3526203273670088,-0.1278253390594908,-0.2600612915770728,-0.8042805234682361,-0.3098225037956535,-0.0855379822285823,0.256300194962906,0.9046255324373496,0.3658235781046374,0.1556195006464106,-0.0930560370033685,0.0528424813699635,-0.4844042343306087,-0.1781236312335993,0.1253490007590616,-1.235607283654386,-1.603839722086623,-1.975114050781404,-2.246329805667445,-1.5263450840362685,-0.796408296154584,-1.6997126640360898,-2.2114373345835343,-1.579246273763101,-0.7323718530138783,2,Consumo Cíclico,2018,2,0.056649003,8
CMIG3,2018-03-29,2018-04-02,-0.0590871513843726,0,1.315250455523854,504,CMIG3.SA.csv,31/12/2017,CEMIG,21711.69,1001.596,3744.415,6.45,6.6,0.686875278704,2.37122572381,6.98943820212,17.2460780345,15.655931,199.2035943,27.3067975,,579.575,-158.363,12309.056,14330.136,14397.697,42239.589,,8662.284,19247.169,2922.017,4224.57,consolidado,IFRS,BRL,2017-12-31,12,2018-01-02,2017-12-31,-0.0242493236960324,1.9008935138592549,1.0434332041827896,-0.3995093174356644,0.9885052583831042,0.086840076630514,0.1932984829790172,1.7000479498802006,0.5502070478675567,-1.0056563092450392,-0.7045936676340472,-0.8720229459393596,-0.996668986386286,-0.7003992826230026,-0.9025059346663098,-0.4284553225967253,0.9759509117641176,0.0911538547489465,-0.2611313949591405,1.494120017634902,0.372065234329578,-0.3435580661981988,1.3998239787610618,0.2515126478665785,0.3352868627078353,1.7106810802340116,0.3065803437658815,1.166436982001113,1.7827038499268504,1.7082375046828455,0.0656848771469575,0.5258059286056477,0.405905929556442,0.4188005775052506,0.7807800935399652,0.720823227109733,,,,0.4213388936625971,1.7388453001302613,-0.2061909036824453,0.5750741200578836,2.310191744557212,0.4700216145723169,-1.7360649730426057,-1.0010270906315653,-1.245720691678875,-0.4117082831992886,0.8530991962487889,0.1348822637465741,-0.3145984035457184,0.6434917576198708,-0.5263185223936816,-0.6293746313985222,-0.0267644396516227,-0.6315209278359759,,,,-0.7231868025682117,-0.5214432905344837,-0.7028754405916606,-0.0526634593947842,1.7982183914698562,-0.1335909288993129,0.1018348326283197,-2.32077309141152,-0.2317569821912952,-0.6729719410691741,0.716061169916401,-0.3521584681288238,0.9759509117641176,1.4030330914192213,0.7151044886216635,-0.0154642256940949,-1.0755918037632195,-1.1948651994225148,-0.8972429737309289,1.1311554158624126,1.0337465783010562,0.7316023459028499,0.4991852069902112,-0.5307924572938688,-1.0294995279647328,0.9048031026392052,0.3847926919818387,-0.7742479019626736,-1.660892207607816,10,Utilidade Pública,2018,2,0.05508612,9
CPLE6,2018-05-14,2018-05-15,0.0928773128153166,1,1.225370550033137,504,CPLE6.SA.csv,31/12/2017,COPEL,14024.573,1118.255,2771.241,24.15,24.1,4.08636227226,3.37205924654,7.2096630264,19.7598957202,7.0434849,17.9855242,9.5047898,,989.206,649.969,8729.695,15510.503,9830.483,33162.377,,6109.914,11541.96,1151.845,3358.683,consolidado,IFRS,BRL,2017-12-31,12,2018-01-02,2017-12-31,-0.580429524859901,0.7686021731545929,0.262956396788912,-0.4862780432552778,0.5905033228105481,-0.0186713504340446,-0.3041867442418163,0.5856165037273676,0.0429812922466895,-0.6652750780264257,-0.955284484441116,-0.5958913195975611,-0.6795785953767266,-1.062194713831389,-0.6036965979806409,-0.4910270649004482,0.5983189801403455,-0.0202546306338334,-0.3960121079201401,0.7127612119461917,0.0054226213819276,-0.3483735109581999,0.729842844570332,0.0803607773109744,-0.1157876781791661,0.4827957162099875,0.0069155742895099,0.2871928259158894,0.3873673600959346,1.09781061909918,-0.2428570293434791,0.4989456108838093,0.2432359666106017,0.0038774523849823,1.2234310659917256,0.248052149008299,,,,-1.4562196835159509,-1.5964702250123814,-1.177556023581735,0.0725607448657545,0.2780413058114689,0.3463041196952489,0.0902118842534695,1.360801810931245,0.7423757434107207,-0.966504359562402,-1.1578896605924354,-1.0343629707005595,-0.56813996710849,0.1945563557407794,-0.0797055242001253,-0.6670850854462544,-1.600140215625332,0.7939615134980194,,,,-0.3195302299498873,-1.3914752612972203,0.1941479933595569,-0.113876474825223,1.0878527559830269,0.4944753358539195,0.8798631415399332,-0.4024008322495281,0.3168808250663243,-0.0838663224931557,1.4524527774493097,0.5281063803703507,0.5983189801403455,-0.6882451513853254,1.0572644922652683,-0.0204925203864691,-0.620482453619248,-0.5867449060924701,-0.5639886889564211,-0.8031025616571948,-0.7284045901396387,-0.6212848270030347,-0.473567028286042,-0.5429554276635281,-0.414075831214861,-0.909197414960236,-0.1252310099594187,-0.4262241194415873,-0.6701480904466816,10,Utilidade Pública,2018,2,0.054909322,10
