Ticker,Data,Close,FechPonderado,Vol,Neg,Var,Daily_Return,Week_Return,Month_Return,Rolling_std_Daily_Return,Rolling_std_Week_Return,Rolling_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return,event,MA5,MA50,MA200,RSI9,RSI14,RSI30,MA5_50,MA5_200,MA50_200,MOM_1M,MOM_3M,MOM_6M,MOM_12M
ABEV3,2013-12-19,10.7309837471,0.5693748992225267,12549911.0,170860.0,1.9760479036,0.019567775246831925,0.02557379931242507,-0.035759288712887256,0.013180051216535312,,,1,0,0,0,10.47893480416,,,37.09197216782079,37.09197216782079,37.09197216782079,,,,-0.2142416015999995,,,
ABEV3,2013-12-20,10.6805739585,0.4767446044404872,10557791.0,108440.0,-0.4697592484,-0.00470866084863237,0.032376928723090406,-0.024476746433669355,0.0131625645309588,,,-1,0,0,0,10.54698801876,,,36.13254251822848,36.13254251822848,36.13254251822848,,,,-0.20163915440000046,,,
ABEV3,2013-12-23,10.7561886414,0.37486378681676713,8243221.0,106770.0,0.7079646018,0.007054702980630417,0.03335627886824775,-0.01164835535344932,0.013014353588346904,,,1,0,0,0,10.61756172278,,,38.68159367639673,38.68159367639673,38.68159367639673,,,,-0.24574771940000062,,,
ABEV3,2013-12-26,10.674272735,0.27315166761663356,6052676.0,79020.0,-0.7615700052,-0.007644847576217175,0.026317308319996586,-0.030234861181388035,0.0130792629288503,,,-1,0,0,0,10.673012490240001,,,36.96897127988806,36.96897127988806,36.96897127988806,,,,-0.2835550607999995,,,
ABEV3,2013-12-27,10.7750923122,0.40546989354890195,8900604.0,133230.0,0.9445100355,0.00940077428562623,0.02366974408823888,-0.01681686485235818,0.01295918511379076,,,1,0,0,0,10.72342227884,,,40.44599828468528,40.44599828468528,40.44599828468528,,,,-0.3150611787000006,,,
ABEV3,2013-12-30,10.9137192308,0.030560612865694555,662325.0,120880.0,1.2865497072,0.012783439622331298,0.016885408463738153,-0.016036998911420547,0.013321202666285828,,,1,0,0,0,10.75996937558,,,44.92207155803961,44.92207155803961,44.92207155803961,,,,-0.1575305894000003,,,
ABEV3,2014-01-02,10.9578277958,0.6454454782239862,13932112.0,225210.0,0.4041570436,0.004033425230026736,0.025627494542397527,-0.010297573838382198,0.013294596482902932,,,1,0,0,0,10.81542014304,,,46.2980600302266,46.2980600302266,46.2980600302266,,,,-0.044108565000000155,,,
ABEV3,2014-01-03,10.6490678407,1.8899017266764024,41976816.0,238940.0,-2.8177113279,-0.02858170643309768,-0.010008914871330576,-0.0325989284765014,0.01457755829986957,,,-1,0,0,0,10.7939959829,,,38.992131236758574,38.992131236758574,38.992131236758574,,,,-0.41588075589999995,,,
ABEV3,2014-01-06,10.5860556049,0.6982481290603659,15601181.0,182090.0,-0.5917159768,-0.005934735525124665,-0.008298802820238035,-0.04424470180225463,0.014603924433934656,,,-1,0,0,0,10.77635255688,,,37.69158966300731,37.69158966300731,37.69158966300731,,,,-0.4473868737999993,,,
ABEV3,2014-01-07,10.9200204544,1.4860997163764782,32188917.0,277530.0,3.1547619053,0.031060217323768596,0.01336064021790443,-0.010333042566726076,0.015651698982809988,,,1,0,0,0,10.80533818532,,,47.613700618385025,47.613700618385025,47.613700618385025,,,,0.10712080079999886,,,
ABEV3,2014-01-08,11.0271412551,0.9226238857824451,19789901.0,198020.0,0.9809578759,0.009761777196108561,0.010338977791681801,0.0196197868670943,0.013722030186378865,,,1,0,0,0,10.82802259018,,,50.3318401863454,50.3318401863454,50.3318401863454,,,,0.5671101217000007,,,
ABEV3,2014-01-09,10.7687910886,0.6868993421985498,15087178.0,206180.0,-2.3428571424,-0.02370738379750615,-0.017401831235851335,0.02909080177033868,0.014539087225833861,,,-1,0,0,0,10.790215248740001,,,44.381350528732234,44.381350528732234,44.381350528732234,,,,0.1512293658000008,,,
ABEV3,2014-01-10,10.8381045479,1.0785743506225602,23538491.0,248750.0,0.6436512578,0.006415886690239477,0.017595761887486048,0.02055872702079033,0.014492237538861669,,,1,0,0,0,10.828022590180002,,,46.20940159388299,46.20940159388299,46.20940159388299,,,,0.2898562844000008,,,
ABEV3,2014-01-13,10.7372849707,0.3924729335706809,8645639.0,140700.0,-0.9302325582,-0.009345862419190769,0.014184634993419844,0.017762456336936214,0.014322498308988211,,,-1,0,0,0,10.85826846334,,,43.95778615896981,43.95778615896981,43.95778615896981,,,,0.03150611789999935,,,
ABEV3,2014-01-14,10.8696106658,0.5603371650860179,12193189.0,157850.0,1.2323943665,0.012248622079746209,-0.004626960250602455,0.015187207799711847,0.014306245554000114,,,1,0,0,0,10.848186505620001,,,47.551623816014875,47.551623816014875,47.551623816014875,,,,0.2835550608999995,,,
ABEV3,2014-01-15,10.8721688231,0.4818264735137918,10482294.0,150560.0,0.0235349487,0.00023532179719810002,-0.014153415649513054,0.02666857887036427,0.014292099235900387,,,0,0,0,0,10.81719201922,,,47.62119750352193,47.62119750352193,47.62119750352193,,,,0.2420046531000004,,,
ABEV3,2014-01-16,10.7314701678,0.04437995037048136,978159.0,161030.0,-1.2941176465,-0.01302564301177333,-0.0034716748637801317,0.00948492570244055,0.014120043315238466,,,-1,0,0,0,10.809727835059999,,,44.16855147056558,44.16855147056558,44.16855147056558,,,,0.27143903440000017,,,
ABEV3,2014-01-17,10.6419346598,0.3570752539290401,7936354.0,130030.0,-0.8343265796,-0.008378265650186314,-0.018265827204206008,0.017240861256372246,0.013994772908158785,,,-1,0,0,0,10.770493857439998,,,42.08799932638983,42.08799932638983,42.08799932638983,,,,0.30162677430000073,,,
ABEV3,2014-01-20,10.6803070204,0.20737672917460373,4592595.0,55920.0,0.3605769235,0.0035992840341259637,-0.005320680750889424,0.03235193554979603,0.013963535901681562,,,1,0,0,0,10.75909826738,,,43.31410221608782,43.31410221608782,43.31410221608782,,,,0.2769868991000006,,,
ABEV3,2014-01-21,10.8082148889,0.5416739422968706,11854025.0,147890.0,1.1976047903,0.011904902505598112,-0.005664400325037625,0.038181485219921235,0.014146031912750654,,,1,0,0,0,10.746819112,,,47.29901693807691,47.29901693807691,47.29901693807691,,,,0.4111959911999996,,,
ABEV3,2014-01-22,10.9617043311,0.9578897262035394,20668992.0,177660.0,1.4201183431,0.014101291239763902,0.0082015691175281,0.05288865348765081,0.01422691807279559,,,1,0,0,0,10.7647262136,,,51.667473020665696,51.667473020665696,51.667473020665696,,,,0.43866096190000015,,,
ABEV3,2014-01-23,10.584376119,1.1583811975255502,25886188.0,218100.0,-3.4422403734,-0.03502881134680984,-0.01380159921750845,0.005811503623457012,0.01575220280411053,,,-1,0,0,0,10.73530740384,,,42.408441485327714,42.408441485327714,42.408441485327714,,,,-0.14660762809999994,,,
ABEV3,2014-01-24,10.5076313979,0.9808630677374183,22079306.0,285940.0,-0.7250755286,-0.00727716977346404,-0.012700503340786134,-0.021033441396838718,0.01579516439390538,,,-1,0,0,0,10.70844675146,,,40.81456037878569,40.81456037878569,40.81456037878569,,,,-0.17294256060000102,,,
ABEV3,2014-01-27,10.2582110543,0.5259631937563547,12127341.0,179390.0,-2.3737066343,-0.024023329611798996,-0.04032311698671099,-0.0403481101600054,0.016466306549786404,,,-1,0,0,0,10.62402755824,10.760780897246,,36.09119582030236,36.09119582030236,36.09119582030236,0.9872915041843292,,,-0.4979775870999994,,,
ABEV3,2014-01-28,10.2965834149,0.772940896899221,17755586.0,194420.0,0.3740648383,0.003733669556686847,-0.048494349935622086,-0.0436691435839488,0.016467369672218686,,,1,0,0,0,10.521701263439999,10.747429985156,,37.287496498959925,37.287496498959925,37.287496498959925,0.9789969581539243,,,-0.3776893201,,,
ABEV3,2014-01-29,10.2646064477,0.7305709306766793,16834567.0,205960.0,-0.3105590069,-0.0031104224215024686,-0.06570606359688841,-0.039134718429234126,0.016270229187127873,,,-1,0,0,0,10.38228168676,10.737724365752001,,36.6745446410571,36.6745446410571,36.6745446410571,0.9668977646580605,,,-0.5104858644999997,,,
ABEV3,2014-01-30,10.1494893661,0.5135767485777215,11968591.0,148370.0,-1.1214953265,-0.011278315032145549,-0.04195556728222416,-0.05981380774700587,0.015999058699490143,,,-1,0,0,0,10.29530433618,10.726094478132,,34.487817597227874,34.487817597227874,34.487817597227874,0.9598371855822937,,,-0.7642298647000008,,,
ABEV3,2014-01-31,10.2901880214,0.9058961713848755,20822697.0,211840.0,1.3862633894,0.013767426460273327,-0.020910971048486812,-0.058829820909063905,0.01636377137088842,,,1,0,0,0,10.25181566088,10.711733486872,,39.23257567372371,39.23257567372371,39.23257567372371,0.957064108572561,,,-0.6676397743999996,,,
ABEV3,2014-02-03,9.91285980934,0.9033493087705825,21554533.0,266350.0,-3.6668738343,-0.03735793707545071,-0.034245578512138615,-0.10022118321454136,0.017143440412943366,,,-1,0,0,0,10.182745411888,10.687557490882801,,32.474448691843314,32.474448691843314,32.474448691843314,0.9527663753457757,,,-0.7362080313600003,,,
ABEV3,2014-02-04,9.95762756332,0.6017212804468279,14292933.0,183580.0,0.4516129032,0.004505961920940666,-0.033473286147884924,-0.06713351486050315,0.017217836090654654,,,1,0,0,0,10.114954241572,10.6678055351752,,33.92138596330066,33.92138596330066,33.92138596330066,0.9481757244467693,,,-0.6284280415799994,,,
ABEV3,2014-02-05,9.87448744879,0.7455881996998922,17859378.0,247780.0,-0.8349389852,-0.008384441249280247,-0.03874730497566261,-0.06958322058465867,0.01537961044315823,,,-1,0,0,0,10.03693044179,10.647651021893001,,32.534213640961475,32.534213640961475,32.534213640961475,0.9426426937878338,,,-1.0455330056100003,,,
ABEV3,2014-02-06,10.3413511688,0.9395286973847344,21488922.0,206620.0,4.7279792741,0.04619612898823756,0.018727139044720266,-0.05444730892018988,0.01878224218219254,,,1,0,0,0,10.07530280233,10.634439318052998,,45.855690562321236,45.855690562321236,45.855690562321236,0.9474220973010012,,,-0.6857900863000008,,,
ABEV3,2014-02-07,10.4820498242,0.5312083535510589,11986725.0,241210.0,1.360544218,0.013513719170746624,0.01847343175519367,-0.05069536694555182,0.018490096978478664,,,1,0,0,0,10.11367516289,10.624923758621001,,49.10089443048788,49.10089443048788,49.10089443048788,0.9518821398303046,,,-0.2867412643999998,,,
ABEV3,2014-02-10,10.3221649886,0.373677737583482,8562652.0,179400.0,-1.5253203169,-0.01537072991059002,0.040460638920054554,-0.0423587130586357,0.01864694206666874,,,-1,0,0,0,10.195536198742001,10.609563988575001,,45.76148387563194,45.76148387563194,45.76148387563194,0.960975984472232,,,-0.5159395592999996,,,
ABEV3,2014-02-11,10.6163530861,5.822291703582154,129718068.0,207320.0,2.8500619572,0.028102032514240136,0.06405670951335392,-0.02067256723463516,0.019702439812117854,,,1,0,0,0,10.327281303298,10.600466053893,,52.173961564156,52.173961564156,52.173961564156,0.9742289868005687,,,-0.12093188459999915,,,
ABEV3,2014-02-12,10.328560382,6.814709773086696,156059222.0,284810.0,-2.7108433731,-0.027482645689836813,0.044958505072797264,-0.03880935050528123,0.02031127781290189,,,-1,0,0,0,10.41809588994,10.586998534317,,46.421483299388484,46.421483299388484,46.421483299388484,0.9840462201038835,,,-0.5410502838000006,,,
ABEV3,2014-02-13,10.4436774636,6.466038109766234,146442345.0,221440.0,1.114551083,0.011083857308253621,0.009846233392813602,-0.039974115276773886,0.020519387305540655,,,1,0,0,0,10.4385611489,10.574573111657001,,48.838967729344425,48.838967729344425,48.838967729344425,0.9871378294593219,,,-0.4284913595000006,,,
ABEV3,2014-02-14,10.6675162335,9.566846012328757,212122793.0,164550.0,2.14329455,0.021206489949415326,0.01753900417148218,-0.019002947124556704,0.020947842403577614,,,1,0,0,0,10.475654430759999,10.567254586753,,53.23492440004896,53.23492440004896,53.23492440004896,0.9913316978179147,,,-0.06395393429999885,-0.29661278589999895,,
ABEV3,2014-02-17,10.5907715124,2.895777981712962,64672482.0,113930.0,-0.7194244603,-0.007220247973079524,0.02568948610899269,-0.01319755208586284,0.020926985015439523,,,-1,0,0,0,10.52937573552,10.562812023929,,51.60603709079496,51.60603709079496,51.60603709079496,0.9968345277438192,,,-0.0511631474000005,-0.1591159055000002,,
ABEV3,2014-02-18,10.328560382,0.6581563005462174,15072008.0,129960.0,-2.4758454102,-0.02507009928458945,-0.027482645689836813,-0.02988938572026603,0.02158938479103899,,,-1,0,0,0,10.4718171947,10.560182608901,,46.40785242815269,46.40785242815269,46.40785242815269,0.9916322077492752,,,-0.35174663840000164,-0.40242336510000065,,
ABEV3,2014-02-19,10.4500728571,5.027210932167748,113786216.0,185980.0,1.1764705884,0.011696039764880001,0.011696039764880001,-0.021792629989511758,0.02158290195048474,,,1,0,0,0,10.49611968972,10.556832831587,,48.96049839733357,48.96049839733357,48.96049839733357,0.9942489245746754,,,-0.3581420317999999,-0.5581647272999994,,
ABEV3,2014-02-20,10.5715853322,5.016934206545201,112248398.0,176300.0,1.1627906978,0.01156082240272571,0.012173004859352084,-0.022136710092384035,0.021497417172073274,,,1,0,0,0,10.521701263439999,10.557299572961002,,51.43873431042592,51.43873431042592,51.43873431042592,0.9966280856884865,,,-0.39011899890000024,-0.5500742766000002,,
ABEV3,2014-02-21,10.6035622993,5.140895432076961,114675025.0,183150.0,0.3024803385,0.0030202378716658444,-0.00601324721839724,-0.03321776346048197,0.020108779072869405,,,1,0,0,0,10.5089104766,10.555255241891,,52.09457825879432,52.09457825879432,52.09457825879432,0.9956093183699557,,,0.01918618030000019,-0.34166304939999925,,
ABEV3,2014-02-24,10.6163530861,3.944688848583154,87885912.0,159950.0,0.1206272612,0.0012055456505651796,0.002412546405247476,0.003016593536892967,0.02003854592175349,0.026134759064225736,,0,0,0,0,10.51402679134,10.555861191515,,52.37026248603925,52.37026248603925,52.37026248603925,0.9960368557888363,,,0.10872168820000105,-0.2658600268000004,,
ABEV3,2014-02-25,10.6163530861,5.1383767408406635,114480747.0,178200.0,0.0,0.0,0.027482645689836927,0.0102937633103569,0.019238909392323606,0.02640455158765131,,0,1,0,0,10.571585332160002,10.555584969837,,52.370262486039245,52.370262486039245,52.370262486039245,1.001515819575014,,,0.3581420317999999,-0.3855832747000001,,
ABEV3,2014-02-26,10.7314701678,6.153257462910267,135621246.0,208140.0,1.0843373498,0.010785005680615349,0.026571611605572115,0.045102098602771395,0.01933865975818796,0.026588180268664566,,1,1,0,0,10.6278647943,10.561013750525001,,55.04321623258301,55.04321623258301,55.04321623258301,1.0063299835938264,,,0.4348867528999989,-0.2263576280000006,,
ABEV3,2014-02-27,10.8018194955,5.216631675633828,114228671.0,172150.0,0.6555423124,0.006534029782568616,0.021544818985414983,0.047902458828653,0.019326493520743716,0.026537367508906586,,1,1,0,0,10.67391162696,10.570243982724998,,56.63659857424943,56.63659857424943,56.63659857424943,1.009807497764898,,,0.5372130477999999,-0.2883339954000004,,
ABEV3,2014-02-28,10.795424102,10.264777732734531,224901166.0,226400.0,-0.0592066318,-0.0005922416588080564,0.017932339454941163,0.05042063959134749,0.019086726775150102,0.026653226285006083,,0,1,0,0,10.7122839875,10.578086062339,,56.44175064943524,56.44175064943524,56.44175064943524,1.012686408899506,,,0.645934735900001,-0.2758257182000001,,
ABEV3,2014-03-05,10.7442609546,6.4478420436128445,141944872.0,177150.0,-0.4739336492,-0.004750602758333154,0.011976191046042717,0.05694835186515995,0.018988908865445655,0.02670846088535268,,-1,1,0,0,10.7378655612,10.585030903477,,54.825045477546986,54.825045477546986,54.825045477546986,1.0144387540401791,,,0.4540729331999991,-0.2576754062000006,,
ABEV3,2014-03-06,10.7890287086,5.776566262369593,126639526.0,224910.0,0.4166666668,0.0041580101507490905,0.01613420119679204,0.04733893555563573,0.01670394981426253,0.02675075026690458,,1,1,0,0,10.772400685700001,10.590350610265,,56.00642882740393,56.00642882740393,56.00642882740393,1.0171901839830064,,,0.8761688992599996,-0.27591988800000067,,
ABEV3,2014-03-07,10.7186793809,9.04597405781649,199616264.0,281850.0,-0.6520450505,-0.006541801505892217,-0.001192605989715607,0.07815507112519436,0.016861544332064562,0.026704078058768843,,-1,0,0,0,10.76984252832,10.590104522941,,53.644451110763285,53.644451110763285,53.644451110763285,1.0169722598100557,,,0.7610518175799985,-0.3147630978000002,,
ABEV3,2014-03-10,10.673911627,8.368855813522963,185448937.0,312700.0,-0.4176610971,-0.004185357372931844,-0.011911993145216076,0.0694637518313218,0.016737919606574777,0.026716106524392172,,-1,-1,0,0,10.74426095462,10.589971276311001,,52.14504412010601,52.14504412010601,52.14504412010601,1.0145694142395016,,,0.7994241782100016,-0.13898802659999987,,
ABEV3,2014-03-11,10.6803070204,6.006984299075778,133031542.0,265280.0,0.0599161171,0.0005989817465870201,-0.010720769739820973,0.07844717482718919,0.013617072330973772,0.026713197224573357,,0,-1,0,0,10.7212375383,10.588453643891,,52.34890448509077,52.34890448509077,52.34890448509077,1.012540442530587,,,0.3389558516000015,0.22027588700000145,,
ABEV3,2014-03-12,10.6930978072,0.5739659891438631,12695929.0,293920.0,0.1197604785,0.001196888229097219,-0.004773278752390489,0.03344793406804906,0.013337752042159309,0.026558167810751158,,0,-1,0,0,10.71100490882,10.588830145335,,52.779952368714824,52.779952368714824,52.779952368714824,1.011538079448637,,,0.2110479829999985,0.07553608439999948,,
ABEV3,2014-03-13,10.6163530861,8.639072160560586,192474683.0,241530.0,-0.7177033492,-0.007202912293652297,-0.016134201196792045,0.012731302603650024,0.012951547789117477,0.02571352004712867,,-1,-1,0,0,10.67646978432,10.585655360813,,49.87935195051209,49.87935195051209,49.87935195051209,1.0085790081399386,,,0.2941880974999993,0.0681048226000005,,
ABEV3,2014-03-14,10.4628636439,5.724295645306686,129405685.0,209310.0,-1.4457831324,-0.014563364187067444,-0.024155763877967217,0.013538668327172619,0.011842139723448906,0.025514885451149924,,-1,-1,0,0,10.62530663692,10.576638249075,,44.62422927519701,44.62422927519701,44.62422927519701,1.004601498765381,,,-0.15348944219999971,-0.2429152088999995,,
ABEV3,2014-03-17,10.6611208401,5.656828793112326,125502401.0,198820.0,1.8948655258,0.018771365589380164,-0.0011990409156552024,0.00420800140231269,0.010872142712905859,0.024830563588711576,,1,0,0,0,10.62274847954,10.570704109961,,51.67090652994979,51.67090652994979,51.67090652994979,1.004923453446205,,,0.33256045810000145,0.0750652352000003,,
ABEV3,2014-03-18,10.7378655612,8.20145611215939,180657031.0,242640.0,0.7198560287,0.007172774326327619,0.0053747516640853905,0.03886342141847729,0.010732526254237677,0.024557390816205272,,1,1,0,0,10.634260187699999,10.572480064371,,54.09371732012217,54.09371732012217,54.09371732012217,1.0058434844949196,,,0.2941880975999993,0.10770139119999911,,
ABEV3,2014-03-19,10.7250747744,7.649818811071157,168706838.0,290700.0,-0.1191185224,-0.001191895249600572,0.002985968185387671,0.02658766886062312,0.009723211155753695,0.024413301965615978,,-1,1,0,0,10.640655581139999,10.575260447761,,53.61376386910005,53.61376386910005,53.61376386910005,1.0061837846644093,,,0.05755854089999879,0.2650436410000001,,
ABEV3,2014-03-20,10.7186793809,6.752272792663919,149001474.0,236110.0,-0.0596302928,-0.0005964807881400542,0.009592399690899813,0.004784698123067756,0.009574854109336754,0.02436090678111113,,0,1,0,0,10.6611208401,10.571233626291,,53.360132814247244,53.360132814247244,53.360132814247244,1.0085030013512755,,,0.12790786849999947,0.3783714953999997,,
ABEV3,2014-03-21,10.6547254467,10.13156658869705,224913853.0,245940.0,-0.5966587107,-0.005984458310211523,0.018171305567755706,0.006020487785935683,0.00775143064558524,0.024383087244643498,,-1,1,0,0,10.699493200660001,10.563785310123,,50.78598642671017,50.78598642671017,50.78598642671017,1.0128465210673068,,,0.3261650647000014,0.2514053254000004,,
ABEV3,2014-03-24,10.7186793809,6.660258668888132,146971011.0,273010.0,0.6002400955,0.005984458310211387,0.005384398288586965,0.03707504538073665,0.00747016914092931,0.024248516628807643,,1,1,0,1,10.711004908819998,10.562783075969001,,53.20468600094486,53.20468600094486,53.20468600094486,1.0140324601750281,,,0.26860652379999905,0.32166048319999874,,
ABEV3,2014-03-25,10.7058885941,5.265983435008775,116342565.0,176510.0,-0.1193317417,-0.001194029987870488,-0.0029824060256112,0.02418497562798614,0.007095504776095523,0.023961767195218264,,-1,-1,0,0,10.7046095154,10.560138756893,,52.65020530597666,52.65020530597666,52.65020530597666,1.0136807632771585,,,0.13430326189999953,0.18284522489999944,,
ABEV3,2014-03-26,10.6483300533,7.098395344008186,157674167.0,240690.0,-0.5376344083,-0.005390848632200387,-0.007181359408210921,0.007233304593059994,0.007188904469934812,0.023860575662581002,,-1,-1,0,0,10.68926057118,10.558359658545001,,50.13124803273778,50.13124803273778,50.13124803273778,1.0123978455809715,,,0.04476775400000044,-0.08265369379999932,,
ABEV3,2014-03-27,10.9041457903,10.953428753488573,237596645.0,299430.0,2.4024024022,0.023739987301585812,0.017155108681514788,0.027953054022979627,0.008838885064871566,0.023887911472972118,,1,1,0,0,10.72635385306,10.559050361035002,,59.38448010037047,59.38448010037047,59.38448010037047,1.01584455858288,,,0.28779270419999925,0.2235718317999993,,
ABEV3,2014-03-28,10.840191856,0.7465287542734806,16288888.0,229240.0,-0.5865102643,-0.005882369907313724,0.017257197084412628,0.02086513846510103,0.008973452439998522,0.02378276130238104,,-1,1,0,0,10.76344713492,10.558410821692998,,56.5727386068639,56.5727386068639,56.5727386068639,1.0194192399490405,,,0.2238387699000004,0.08400321460000093,,
