Ticker,AnnounceDate,EventTradeDate,CAR_30D,CAR_Sign,Beta,EstimationLen,FundSource,Data,Empresa,RL,LL,EBITDA,Preco_Abertura,Preco_Fechamento,LPA,ROA,ROE,MEB,CRESC_RL_12M,CRESC_LL_12M,CRESC_EBITDA_12M,CAPEX,FCO,FCF,Divida_Liquida,PL,Divida_Bruta,AT,DVA_Despesas_Fin,PC,PNC,Outros_PC,LUB,Consolidado,Convencao,Moeda,Data_Demonstracao,Meses,Data_Analise,QuarterEnd,RL_MET,RL_Q_Change,RL_Y_Change,LL_MET,LL_Q_Change,LL_Y_Change,EBITDA_MET,EBITDA_Q_Change,EBITDA_Y_Change,Preco_Abertura_MET,Preco_Abertura_Q_Change,Preco_Abertura_Y_Change,Preco_Fechamento_MET,Preco_Fechamento_Q_Change,Preco_Fechamento_Y_Change,LPA_MET,LPA_Q_Change,LPA_Y_Change,ROA_MET,ROA_Q_Change,ROA_Y_Change,ROE_MET,ROE_Q_Change,ROE_Y_Change,MEB_MET,MEB_Q_Change,MEB_Y_Change,CRESC_RL_12M_MET,CRESC_RL_12M_Q_Change,CRESC_RL_12M_Y_Change,CRESC_LL_12M_MET,CRESC_LL_12M_Q_Change,CRESC_LL_12M_Y_Change,CRESC_EBITDA_12M_MET,CRESC_EBITDA_12M_Q_Change,CRESC_EBITDA_12M_Y_Change,CAPEX_MET,CAPEX_Q_Change,CAPEX_Y_Change,FCO_MET,FCO_Q_Change,FCO_Y_Change,FCF_MET,FCF_Q_Change,FCF_Y_Change,Divida_Liquida_MET,Divida_Liquida_Q_Change,Divida_Liquida_Y_Change,PL_MET,PL_Q_Change,PL_Y_Change,Divida_Bruta_MET,Divida_Bruta_Q_Change,Divida_Bruta_Y_Change,AT_MET,AT_Q_Change,AT_Y_Change,DVA_Despesas_Fin_MET,DVA_Despesas_Fin_Q_Change,DVA_Despesas_Fin_Y_Change,PC_MET,PC_Q_Change,PC_Y_Change,PNC_MET,PNC_Q_Change,PNC_Y_Change,Outros_PC_MET,Outros_PC_Q_Change,Outros_PC_Y_Change,LUB_MET,LUB_Q_Change,LUB_Y_Change,EPS_EarningsSurprise,EPS_Earnings_Surprise_Backward_Diff,EPS_Earnings_Surprise_Backward_Ave_Diff
ABEV3,2014-05-07,2014-05-08,-0.1220987748402463,0,0.07278525134100576,117,ABEV3.SA.csv,2014-03-31,AMBEV S/A,,,,16.91,17.1,,,,,,,,,,,,40105.567,,63297.044,,16170.391,7021.086,4753.495,,consolidado,IFRS,BRL,2014-03-31,0,2014-04-01,2014-03-31,,,,,,,,,,16.91,-0.39000000000000057,,17.1,-0.28999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40105.567,-3891.8309999999983,,,,,63297.044,-5376.9749999999985,,,,,16170.391,-1010.1909999999989,,7021.086,-474.9529999999995,,4753.495,528.5540000000001,,,,,,,
ABEV3,2014-07-31,2014-08-01,-0.05949291868893574,0,0.03602728508741123,175,ABEV3.SA.csv,2014-06-30,AMBEV S/A,,,,15.78,16.03,,,,,,,,,,,,41948.603,,62989.043,,14456.702,6583.738,3437.598,,consolidado,IFRS,BRL,2014-06-30,0,2014-07-01,2014-06-30,,,,,,,,,,15.78,-1.1300000000000008,,16.03,-1.0700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41948.603,1843.036,2391.922000000006,,,,62989.043,-308.00100000000384,4249.773999999998,,,,14456.702,-1713.6890000000003,4396.683999999999,6583.738,-437.34799999999996,-2538.8319999999994,3437.598,-1315.897,2057.4610000000002,,,,,,
ABEV3,2014-10-31,2014-11-03,0.0823856573322066,1,0.03501913717844871,241,ABEV3.SA.csv,2014-09-30,AMBEV S/A,,,,15.85,15.6,,,,,,,,,,,,43624.1,,65125.922,,14590.587,6911.235,3905.387,,consolidado,IFRS,BRL,2014-09-30,0,2014-10-01,2014-09-30,,,,,,,,,,15.85,0.07000000000000028,,15.6,-0.4300000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43624.1,1675.4969999999958,3938.5009999999966,,,,65125.922,2136.879000000001,5506.947999999997,,,,14590.587,133.88500000000022,4045.806999999999,6911.235,327.4969999999994,-2477.3599999999997,3905.387,467.7890000000002,2707.728,,,,,,
