Ticker,AnnounceDate,EventTradeDate,CAR_30D,CAR_Sign,Beta,EstimationLen,FundSource,Data,Empresa,RL,LL,EBITDA,Preco_Abertura,Preco_Fechamento,LPA,ROA,ROE,MEB,CRESC_RL_12M,CRESC_LL_12M,CRESC_EBITDA_12M,CAPEX,FCO,FCF,Divida_Liquida,PL,Divida_Bruta,AT,DVA_Despesas_Fin,PC,PNC,Outros_PC,LUB,Consolidado,Convencao,Moeda,Data_Demonstracao,Meses,Data_Analise,QuarterEnd,RL_MET,RL_Q_Change,RL_Y_Change,LL_MET,LL_Q_Change,LL_Y_Change,EBITDA_MET,EBITDA_Q_Change,EBITDA_Y_Change,Preco_Abertura_MET,Preco_Abertura_Q_Change,Preco_Abertura_Y_Change,Preco_Fechamento_MET,Preco_Fechamento_Q_Change,Preco_Fechamento_Y_Change,LPA_MET,LPA_Q_Change,LPA_Y_Change,ROA_MET,ROA_Q_Change,ROA_Y_Change,ROE_MET,ROE_Q_Change,ROE_Y_Change,MEB_MET,MEB_Q_Change,MEB_Y_Change,CRESC_RL_12M_MET,CRESC_RL_12M_Q_Change,CRESC_RL_12M_Y_Change,CRESC_LL_12M_MET,CRESC_LL_12M_Q_Change,CRESC_LL_12M_Y_Change,CRESC_EBITDA_12M_MET,CRESC_EBITDA_12M_Q_Change,CRESC_EBITDA_12M_Y_Change,CAPEX_MET,CAPEX_Q_Change,CAPEX_Y_Change,FCO_MET,FCO_Q_Change,FCO_Y_Change,FCF_MET,FCF_Q_Change,FCF_Y_Change,Divida_Liquida_MET,Divida_Liquida_Q_Change,Divida_Liquida_Y_Change,PL_MET,PL_Q_Change,PL_Y_Change,Divida_Bruta_MET,Divida_Bruta_Q_Change,Divida_Bruta_Y_Change,AT_MET,AT_Q_Change,AT_Y_Change,DVA_Despesas_Fin_MET,DVA_Despesas_Fin_Q_Change,DVA_Despesas_Fin_Y_Change,PC_MET,PC_Q_Change,PC_Y_Change,PNC_MET,PNC_Q_Change,PNC_Y_Change,Outros_PC_MET,Outros_PC_Q_Change,Outros_PC_Y_Change,LUB_MET,LUB_Q_Change,LUB_Y_Change,EPS_EarningsSurprise,EPS_Earnings_Surprise_Backward_Diff,EPS_Earnings_Surprise_Backward_Ave_Diff,ret_t0_t1,MA5,MA50,MA200,RSI9,RSI14,RSI30,MA5_50,MA5_200,MA50_200,MOM_1M,MOM_3M,MOM_6M,MOM_12M,SectorID,SectorName,Year,Quarter,CAR_pred,Rank,Quantile5
BTOW3,2017-02-20,2017-02-21,0.0123466170259464,1,0.7900737225811717,504,BTOW3.SA.csv,31/12/2016,AMERICANAS,8601.311,-485.901,652.922,10.2,10.2,-1.41884001567,-4.7445019206,-15.7862470525,7.59095909914,-4.575972,16.1228572,0.1308144,,-785.848,711.553,2299.39,3078.002,4266.179,10241.349,,3119.426,4043.921,345.582,1712.13,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,1.6592246737055056,1.1807293568884447,0.6720908539263352,-0.8619841177955485,1.3225340817487865,-0.983839650471314,1.4300138496442552,-1.425741724517456,1.1132156847861066,-1.410668739751998,-1.2791282405506357,-1.8126808773929912,-1.3951190317688114,-1.2184654837610551,-1.6849409196182636,-2.3933285473155936,1.2507815662113393,-0.1482498249795842,-1.4071147787051914,1.474314769572098,-1.422591115124313,-1.8585823496753573,0.3391136367575583,-0.7580675454602008,0.5511298116844792,-1.8171535714023277,0.8241002069869038,0.80335645171521,-0.115683653648982,-1.3414931569087365,0.9665590969344596,-3.0683290895224404,-0.9756247534809668,1.0588512424860526,-2.691253679810423,-0.6377958112748412,,,,-1.3043437196518035,-0.3017827698500607,-1.3774813967455577,-1.2926969996957811,-0.897196809071659,-0.7377402211226207,0.3676943660624519,-0.3270328310232093,1.2919083193922816,-1.18409112224102,-0.4528523081230706,0.0176409948486274,-2.045733001261107,-0.531609190035701,-1.9238234767781723,-1.4474348433492483,-0.0831858485488385,-1.6119473771233288,,,,-0.0017188576488,0.4476042912047032,-0.6733902406295138,-1.5884801511265505,0.0339531162930906,-2.050995814317001,0.5837091762613958,1.44667384473575,-0.5863547247767745,0.8465931649931868,1.31765205669124,-0.982943396885092,1.2507815662113393,1.9291699479277769,2.500144370642073,0.026976587692718,-1.346112027991999,-1.3320066860805342,-1.1423774313883377,-0.0466402052847261,0.1126700197400986,-0.3169054705549063,0.5348642916730433,-1.2273606838768254,-1.419684397228604,0.0390363265286418,-0.1113465521913902,-1.7466327302837117,-1.0324182731310896,2,Consumo Cíclico,2017,1,0.1095249,1,1
VVAR3,2017-02-23,2017-02-24,0.0134594855768562,1,0.3477141696651088,504,VVAR3.SA.csv,31/12/2016,CASAS BAHIA,19819.0,-95.0,1123.0,3.75,3.8,-0.0735810665847,-0.542020882068,-3.38319088319,5.66627983248,2.8597,-778.5714,0.0,,-269.0,-1141.0,-91.0,2808.0,3939.0,17527.0,,12057.0,2662.0,1830.0,6706.0,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-2.187153215830357,0.6948369879665572,-0.9021242390299576,-0.0484302863824489,1.57967682097356,-0.1041279737959372,0.0492468449075874,1.1675088831715756,0.0774218715011245,-1.1868509490367232,0.1868533706912294,0.3303553827561401,-1.120107422628159,0.1593745227389227,0.4227294132525824,-0.051743250754249,1.6051439258713711,-0.1077908904023484,-0.1480562189043871,1.996592243219948,-0.2215376376944474,0.1606936805239835,0.8968272687364054,0.1299912975542037,0.7798513524019717,1.353673230068863,0.2812392716805554,-0.8891508936482628,1.3813319254742429,0.4611918441952674,-0.5061316664077258,-0.5047890167762797,-0.4965060105618775,-0.1132620179946811,1.3730608567909044,0.5938601942003089,,,,-2.1622755549345967,-1.101545043371681,-2.3221819869750218,-1.069302807134492,-1.868873233594721,-0.5341418192836178,-1.9453765182654887,-1.016489898956456,2.0076127978735827,0.4125148062817045,-2.5427383256848626,-1.1328550199360208,-0.3763773254655271,1.3073329886641043,0.3364577152574207,-0.6837321678799213,1.7794046864178972,-1.4413054472820288,,,,-0.6207088931084216,2.318191385464468,0.4262323248079598,-0.4960281963305625,0.0999127027900722,-0.4628531959163319,-0.2560999541300259,1.0246848710523526,-1.0277138813864988,-1.7977643544878097,1.4343210324239672,-0.0642028439662154,1.6051439258713711,2.332701454782318,2.208981615860325,0.0200006667107198,-1.465778624941492,-1.5875059441705537,-1.617207005728342,1.4186905110983228,1.3279260784514748,0.7409300930855159,0.4279909670418407,0.1169452861183603,-0.0471735101961813,1.3599349075426914,-0.1705885338549324,0.2659760916169044,1.7191089609509649,2,Consumo Cíclico,2017,1,0.10331868,2,1
PCAR4,2017-03-07,2017-03-08,0.1424672224529855,1,0.9270619673994814,504,PCAR4.SA.csv,31/12/2016,P.ACUCAR-CBD,41454.0,-1076.0,1558.0,54.9,54.52,-4.04750172094,-2.37963597762,-8.54171628165,3.75838278574,-40.1127,289.8551,-42.5728,,-1304.0,1475.0,757.0,12597.0,5869.0,45217.0,,27582.0,5038.0,889.0,9521.0,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-0.191791113232455,-2.514858739989972,-0.951468634896078,-2.2658933736027453,0.5672448675993509,-1.7445918798426103,-1.8787497103666544,-1.665781687144982,-2.3938868732296643,-1.793229357961373,-0.0008181629785345,0.0332878123501155,-1.8095423490847904,-0.1664726473064827,0.1894550144764222,-2.285322830542242,0.5829114896076497,-1.7531876757338745,-2.22011696939508,0.7774787219282014,-1.7775571894580162,-2.2999566524206267,0.5472402097944996,-1.908258906242064,-1.6751516266196809,0.4746615319116353,-0.4341797290898755,-0.9163931949868928,-1.1143779590948155,-0.6280527582164271,0.1300572358572871,0.5456451062047232,0.327501660235654,-2.3368295753295043,0.0192117003999208,-0.564204982616921,,,,-2.3225619450705928,-1.7130136584482838,-2.3221819869750218,0.5788951366095957,0.625602155282239,1.411743479847636,-1.5585410661891788,-2.0598438455200867,2.369781473682952,-0.3028829449480429,0.1295682208885963,-0.4017546434871553,-0.2072688866577527,-1.515263619193501,-0.5970287073012107,-0.0012643499155482,0.4090945070744817,-0.4758159576260642,,,,0.4940377135372075,0.902207678415622,0.3826756352248698,-0.8033357564355458,-1.1320661835621595,-1.444755097133965,-0.144819869679942,-2.90562131757328,-1.7406106039757678,-0.2289051019608556,-2.583964469448365,-0.945566994314931,0.5829114896076497,1.8326396582803883,1.5001594417260382,-0.0317373757863286,-1.9442862683611943,-1.6955654912737832,-1.7119510860289746,-0.6034361497017534,-0.5192486238128425,-0.3132999096159561,-0.2721966969356186,0.1632566708820015,0.4940359139002517,-0.3941243638248005,1.115759195636984,0.4291973854555366,0.5862669380971185,3,Consumo Não Cíclico,2017,1,0.09305962,3,1
TIMP3,2017-02-02,2017-02-03,0.1394895788195677,1,0.79835548209174,504,TIMP3.SA.csv,31/12/2016,TIM PART S/A,15617.413,750.427,5209.368,7.74,7.73,0.310063488334,2.16537952797,4.3661174249,33.35615188,-8.8771295,-63.7675296,-21.1441152,,4992.248,-1715.237,1111.643,17187.513,6719.782,34655.68,,7281.555,10186.612,1646.114,7924.007,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-1.561677053020603,-2.514858739989972,-2.195973988272259,-1.0725774962147614,-0.5567359055235217,-1.8170793466983224,-1.057154267341147,-0.5823584360645647,-1.8174365525303189,-1.8004402625011957,-0.4718915442050193,-0.2352720004502985,-1.8095423490847904,-0.5637365024366183,-0.2216333635848091,-1.08177947740558,-0.5649349534060557,-1.8279470676423244,-1.2025173264627695,-0.5846412736851669,-1.8105882329724523,-1.1468727256128164,-0.6500675970978897,-1.9777265341386088,-0.9652685240185848,-0.4217431069922241,-1.470729849016283,-2.0988028690346416,1.792496099738549,-0.4449490202947581,-1.7079284004814368,-0.2173647186237947,-1.5688888320658922,-1.8740884302322316,-0.4926152135322328,-2.062007511623209,,,,-1.21474172745064,0.3902340850445162,0.1701192443320764,0.8633010252932652,-0.5342276020945933,-0.2829344150209926,-0.2581621410305673,-0.8446563216232635,0.5943888264959875,-1.1827781167850049,-0.3329846597909362,-1.3272602149722583,1.5134606779456192,1.5801568967742332,0.2917571472740468,0.3450816599571786,0.8301477145110508,-0.5332895089173613,,,,1.2172922535261033,1.0430278659047765,-1.7980288711597252,1.0457276373355735,0.3376014956374652,0.2202560421167234,1.679407302338174,0.5394645342634364,0.2763935838870259,-1.633252397673872,-1.9022294041489036,-2.1884891916358367,-0.5649349534060557,0.1171780958378378,-0.4460533066638393,0.0428872760881394,-1.9442862683611943,-1.8760280132124263,-1.9026792434050948,0.6393103545796952,0.9810540960988776,1.0194243786830122,1.76000708038602,0.5503807284274379,-0.1074893572878778,1.4838324434904024,-0.0972048963043145,-0.0624196760112425,0.8341354663919045,9,Telecomunicações,2017,1,0.08240177,4,1
ALPA4,2017-03-22,2017-03-23,-0.0098243654451031,0,0.3981822857882681,504,ALPA4.SA.csv,31/12/2016,ALPARGATAS,4054.404,358.473,575.964,10.01,9.84,0.774149451252,9.47826735328,17.3531731106,14.2058857479,-1.7412888,36.1731143,22.437162,,340.971,-194.677,90.556,2065.749,592.674,3782.052,,994.53,721.773,99.922,1800.284,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,1.2584661933997092,0.0558035627154769,-0.1125927232753834,0.553413440446276,1.3196218562017406,1.0120768152472313,0.698543692109542,0.6108135856997204,0.833595793308865,-1.4032950270365656,-0.3852703512639845,-0.1604021619326497,-1.4621082634932427,-0.4770702839761714,-0.1969994469228146,0.6078170669625677,1.2560012394835376,1.0794678217776257,0.5604254799190528,1.2185020984283172,1.0408015162919677,0.9668050848620092,1.6605526793747551,1.226007123045696,0.3064524185162978,0.5197666794428057,0.7645350952239409,-0.1403289010510744,0.0109476018347285,-1.0871815015928252,1.1702570508406156,1.72845258408541,1.0111899190421276,0.824922314577256,0.6152141649917918,0.2730280136635828,,,,0.1834567169183462,0.3150763282255238,-0.148461601161411,-0.1054488577671832,0.3913474030476058,0.757527925968456,0.7223002748127237,-0.1371349647463202,-0.2237807563192345,-1.7110704173292015,-0.3908030457635607,-0.4298685825891343,0.155875143038908,1.2044636275193854,-0.63424835980346,-0.5436783678755187,0.3264293897636441,-0.6684183746928739,,,,-1.6025270130839944,-0.1365705538627542,-2.1413169705165345,1.578190608915966,0.4437156467328345,0.88238652972321,-1.5718932099952918,-0.823079937400546,-1.3477926384108034,1.343709420240791,-0.2267272748554681,0.4515749992640642,1.2560012394835376,0.7192827001575198,1.0491514933078168,-0.0024281679272778,-0.9416172082220352,-1.0888615102849353,-1.2549989994157873,0.6895262276090091,0.8615746273138127,0.8745414390649277,0.9102873571664648,0.0907340245136142,-0.4158550582237478,0.2656407753543363,0.4548171131060235,0.0949546767648904,0.4169878578126744,2,Consumo Cíclico,2017,1,0.07210464,5,1
SLCE3,2017-03-27,2017-03-28,0.1498231373766979,1,0.257512794872658,504,SLCE3.SA.csv,31/12/2016,SLC AGRICOLA,1659.649,15.641,214.557,14.47,14.66,0.160989827339,0.286813159408,0.594966841468,12.9278540221,-5.786393,-87.0917959,-45.308067,,305.651,56.403,836.739,2628.886,1901.245,5453.376,,1838.376,986.114,204.675,246.468,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-1.565105118623996,-0.85304632268898,-1.8260090496506085,-2.0587501189010724,0.6249050587325419,-1.1305483990530525,-2.111887081317985,0.6210988388284785,-1.2999737352509992,-1.1991716646662316,-0.2498868257930035,-0.5303347626247709,-1.2077945753476738,-0.2740915290385901,-0.5352164986398672,-1.864448432107333,0.5986465267017521,-0.9723381165723872,-1.962611401435371,0.6598211648197098,-0.9898270127426684,-2.0289390898918347,0.691147015911881,-1.1630396565002454,-2.1531755597087385,1.114672452518336,-1.1265977590068237,-1.738871386017328,-0.775421299800029,-1.1322250450170597,-0.2625640823508498,0.0600703643192537,-0.1764039945367797,-0.9553593504455488,0.1510922052470942,-0.3218656316393276,,,,-0.6285505151293516,1.2415648293252035,-0.221167162200958,1.080768246045513,-0.7845777667749579,-0.1977675552689148,-0.9706851072457569,-1.7621750849022484,-1.416818193334552,-1.7984683538203134,1.028331841813094,0.818597912776502,1.1624788524474812,0.6178130128125608,0.0770206742216477,-0.1733027026860044,1.365665161176961,-0.4362113835069807,,,,0.8134226589911216,1.269770719216612,-0.0778473677542691,-0.2740697942930457,-0.7318395726454283,-0.8125283152701926,-1.759509393020314,-0.2049737011213491,-1.7302230477716578,-2.1840912673977653,0.4139885244233042,-1.5158990754635209,0.5986465267017521,1.4456107303969274,0.7167814783623574,0.0138251049909212,-1.4760664979965357,-1.372889972623164,-1.2485418940794022,-0.556181669762229,-0.4849142813852317,-0.2100260314463432,-0.2761947294808334,-0.2385706901830558,-0.1626306871797128,-0.5002894924005062,0.2681872287443622,0.0837587140202573,-0.8977112896244743,3,Consumo Não Cíclico,2017,1,0.07118903,6,1
DASA3,2017-03-20,2017-03-21,0.224258172307379,1,0.1968601418678114,504,DASA3.SA.csv,31/12/2016,DASA,3040.775,95.205,529.2,17.19,17.2,0.306268112037,1.85775749616,3.32763145202,17.403458,8.8167796,293.3440754,53.99613,,841.937,-117.342,689.789,2861.044,1348.302,5124.727,,951.824,1311.859,128.289,964.574,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-1.4394092681576065,-0.1982562321073117,-1.3225502134663494,-1.428115197347522,1.433855149038222,1.1948142957250776,-1.383888656714484,-1.4491905222387322,1.419939260056616,-1.436325689763995,-1.0604188718471177,1.0229007388114109,-1.4377519569850954,-1.0621418668918965,1.0234017390399517,-1.4394982807989032,1.4232942566805795,1.2107059650629552,-1.294122355832793,0.9167261433459812,1.368871852474738,-1.4248639911741316,1.3626239440519408,1.2819710336077768,1.0017701232940188,-1.4629522268796509,1.4493072303354495,-0.9981113348906764,1.466020934497757,1.1986339207082777,1.4924051569306402,1.472273166019138,1.4596589287303177,1.4794487354984374,-0.6328790941624661,1.394339430314482,,,,1.1599620890409572,0.6381329775465386,0.9854383019474904,0.1605277248919774,1.3952987901948726,1.3884278101121306,-1.4391996029455076,-0.073091738244899,-1.4120436703657375,-1.44927609183606,-1.132906560254533,0.9379114897436543,-1.4561569603042814,1.4054997566258045,-0.629325775926954,-1.44023031657357,-0.2817569638574965,-1.44046504911902,,,,-1.3796444406590094,1.4449237083952216,0.7724302079683444,-1.436494952217871,-0.6342555306720171,-1.4360408589354177,-1.4216359092943909,0.3441317714196528,-1.438808013337794,-1.440681332064054,1.2922200436376905,-0.2007952600043065,1.4232942566805795,-1.4596820823914558,1.4589101823953563,0.0,-1.408040816572064,-1.4221664527974245,-1.434163321603865,-0.3504588055252209,-0.7543092222201083,-0.7029245562938577,-1.3356149350193525,1.396693737744924,1.4307915486463456,-0.868048535436096,-0.9425435857478764,1.4347583213160695,1.370833099938436,7,Saúde,2017,1,0.06924531,7,1
RPMG3,2017-01-16,2017-01-17,0.1972680183556469,1,0.1933587268081042,504,RPMG3.SA.csv,30/09/2016,PET MANGUINH,734.649,-542.368,-505.476,,,-8.01311959814,-106.541575078,27.8646143729,-68.805102845,16.1129568,30.770492,112.250211,,0.593,,47.101,-1946.44,47.122,509.067,,1662.96,792.547,24.393,-255.133,consolidado,IFRS,BRL,2016-09-30,12,2016-10-03,2016-09-30,-0.571460686532233,-0.3060451410939913,-0.1504084392936042,-1.448792195029667,-0.2800313344922127,-0.6860444348460578,-1.5403010750321806,-1.5497719304944082,-1.4960501165383444,,,,,,,-1.626082799249853,-0.5674069681440755,-1.952608222556592,-1.1747743119067708,0.6746570435112327,0.0978258079905417,0.5758009999909803,-0.1439938417045385,-0.0832800728420584,-1.4597609953943853,-1.6354811082567398,-1.7984132182529102,-0.3384963008139382,0.2104803304176636,-2.291538038187669,-0.1892274691357312,0.0092267629468903,-1.5111221239288133,-0.1845874947197362,-0.2824602908484701,-0.5048785802880742,,,,-0.6616905418789683,-0.3714613243255288,-0.5241033699357476,,,,0.8040522501453297,0.5758706731000074,0.8751783602973513,0.3699125785515617,-1.380176321278498,-1.4085063013352708,0.8210558292234136,0.5641403250886368,0.8894608693422167,-1.00618387687932,-0.433301246009274,-0.7225057282925267,,,,-0.7707349314403992,1.252443056392672,0.2817976164749278,0.5679472047896048,-1.1406453026700103,-0.5659631786498613,0.1534288275677202,0.3190070637074281,0.6000772104780039,-2.103142542205537,-0.0991046181318855,-1.6855729362217724,-0.5674069681440755,3.022393738222858,-0.3756344126200145,0.1112256351102244,0.3629731835391879,0.5799522506599956,-0.329598284666619,-1.1831961662005126,-0.8563788803691083,0.0576237248760419,-0.3631463699227764,0.4133783866044397,1.3138874683362198,-0.5651440107268844,0.0567988092758267,0.8508639067983231,0.6968515326907299,6,"Petróleo, Gás e Biocombustíveis",2017,1,0.06891396,8,1
MAGG3,2017-03-15,2017-03-16,0.0473949625920316,1,0.2843926577556275,504,MAGG3.SA.csv,31/12/2016,MAGNESITA SA,3393.079,453.947,612.49,23.7,23.75,8.80679574449,7.38644055662,23.1070260178,18.0511564865,0.3640293,-142.807137,-911.395491,,436.165,-150.448,1492.407,1964.541,2491.064,6145.68,,1584.621,2596.518,263.516,1159.917,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-0.8764059965701635,-1.5089080830148995,-0.643953527607616,1.5588504833848562,2.0726056701154256,1.5050154920453136,1.3145220801478923,1.1618941826188134,1.4510335070036875,-1.3984831539044835,-1.372531824819345,-0.4494953926996871,-1.3752364030646036,-1.372546018557344,-0.4105965183335062,1.5437566722682792,2.076932666558536,0.6846896970076499,1.5624401547697957,2.0895282486357787,1.4608694640819966,1.5788459642574963,2.057588120119091,1.519432345994884,1.4986795352744064,1.4306869454298317,1.4679322922647409,-0.6528991589529436,-1.7766147553454368,-0.934087112739305,-0.4027935456915512,-0.0057385788414271,-0.1019655148293087,-0.5285876869422332,-0.7064633516268108,-0.7268304214316841,,,,-0.7397131841724937,-0.0871968648094958,-1.8329690151754212,1.0222714191685172,-0.8729082671923526,1.6901449047551986,-1.5178247799438491,-1.9256720942188423,-1.921802522862808,-0.4242823650456505,0.605355133447865,-0.0776349282665725,0.4054217047733804,0.1382691274679803,-1.4428327164279018,-0.4875495179467891,0.135184781113684,-1.646831063843576,,,,-0.3439586456351388,0.7821293896577685,-0.5363318062990831,0.2028535220281861,-1.129463060562192,-1.1330398661013497,-0.2156369586973668,1.3164398627776204,-0.7909613535263171,-0.6993983277079167,0.0026072641516252,0.0832804127559323,2.076932666558536,-1.0802954522086246,1.7643709671124528,-0.0347861160850384,-1.4991058348216215,-1.416477077986637,-1.2944166138512518,-0.1998042795218114,-0.090876948926367,-0.0663486912382552,0.072350858366569,0.0456894779071912,0.0551157497173833,0.1789464120781792,-0.0884586120867129,0.1845800257176593,-0.9154237705497068,1,Bens Industriais,2017,1,0.06753215,9,1
LREN3,2017-02-09,2017-02-10,0.1306581314015063,1,0.8640179688832152,504,LREN3.SA.csv,31/12/2016,LOJAS RENNER,6451.578,625.058,1286.951,22.9,23.14,0.972775701851,9.65308935059,23.7052088975,19.9478484179,4.9856815,7.984963,7.4219992,,914.208,-279.288,981.039,2636.796,1875.92,6475.212,190.782,2917.751,920.665,623.973,3876.495,consolidado,IFRS,BRL,2016-12-31,12,2017-01-02,2016-12-31,-1.5182021004231836,-1.9483429014859803,-1.9607083902801563,-1.2978899227564145,0.300986226490954,-1.3359584555524375,-1.0898714117633617,0.0805120717459123,-1.0549373187110351,-1.5634422379808075,-0.9331863788594584,-0.3214860564994277,-1.5470020901949832,-0.9105614869889214,-0.1886912165079102,-1.0456429285404834,0.5173950721698686,-0.6704472807425198,-1.0686593612509845,-0.640260780364142,-0.2553082740511894,-0.5895039132473929,-0.7488653863804187,-0.8490309294452034,-0.3171070517027762,1.1678287953547153,-0.4000268801530379,-2.0539466014855816,-1.4502583365122657,-2.08431325750383,-1.3945048341913115,0.2343882232893523,-1.469109370880225,-1.1618834786015806,0.6181530109693923,-2.0243256951444795,,,,0.0865151716313616,-0.3315013762874524,0.1773059870827799,0.2219594049220484,0.0714749195989414,0.5841431441452025,-0.1417013503916828,-0.1857544155356015,-0.3500666506098206,-1.4239895559466889,1.1777854784771629,-2.200289218350976,-0.330488579962031,-0.0021079440648176,-0.2696898952915045,-0.9521238346395676,0.6858493243148814,-0.8442783173298528,1.371953993420565,,1.0234658793966216,-0.3633617028676487,0.8327875907001929,-0.0032346314942815,-0.7314225984030237,-0.3456634914898738,-0.7451702435308152,-1.0261178202066303,0.0646915481986096,-0.7227850267275201,-1.509117715181354,-1.7160809858133677,-1.7855926177082946,0.5173950721698686,0.8437112609110008,2.6349881011004546,0.0379270519141775,-1.5695975861567857,-1.504060288830248,-1.4210549473454293,-0.6541167846171823,-0.6580502639697863,-0.8604438484959016,-0.2461100503014586,-1.1803470256383377,-1.2138825816297345,-0.3001161122085584,-1.0152507771209889,-1.508612662872438,0.5916913190629527,2,Consumo Cíclico,2017,1,0.06243729,10,1
