Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2010-04-27,1.02558005186,0.0328169998,1.0255800518,,,,,,,,
2010-04-28,1.02591699593,0.0328539999,1.0259169959,,,,,,,,
2010-04-29,1.02625367111,0.0328169999,1.0262536711,,,,,,,,
2010-04-30,1.02661886348,0.0355850001,1.0266188634,,,,,,,,
2010-05-03,1.02698418581,0.0355850007,1.0269841858,,,,,,,,
2010-05-04,1.02735075754,0.0356939994,1.0273507575,,,,,,,,
2010-05-05,1.02771746012,0.035694,1.0277174601,,,,,,,,
2010-05-06,1.02808429359,0.0356939999,1.0280842935,,,,,,,,
2010-05-07,1.0284505075,0.0356210003,1.0284505075,,,,,,,,
2010-05-10,1.02881685185,0.0356209994,1.0288168518,,,,,,,,
2010-05-11,1.02918295633,0.0355850003,1.0291829563,,,,,,,,
2010-05-12,1.02954882058,0.035549,1.0295488205,,,,,,,,
2010-05-13,1.02991518553,0.0355850002,1.0299151855,,,,,,,,
2010-05-14,1.03028168084,0.0355849991,1.0302816808,,,,,,,,
2010-05-17,1.03064830658,0.0355850003,1.0306483065,,,,,,,,
2010-05-18,1.03101506278,0.035585,1.0310150627,,,,,,,,
2010-05-19,1.03138157832,0.0355489995,1.0313815783,,,,,,,,
2010-05-20,1.03174822416,0.0355490002,1.0317482241,,,,,,,,
2010-05-21,1.03211500034,0.0355490003,1.0321150003,,,,,,,,
2010-05-24,1.0324819069,0.0355489998,1.0324819069,,,,,,,,
2010-05-25,1.03284931559,0.0355850003,1.0328493155,,,,,,,,
2010-05-26,1.03321685502,0.0355850001,1.033216855,,,,,,,,
2010-05-27,1.03358452523,0.0355849992,1.0335845252,,,,,,,,
2010-05-28,1.0339519542,0.0355490006,1.0339519542,,,,,,,,
2010-05-31,1.034319886,0.0355849997,1.034319886,,,,,,,,
2010-06-01,1.03468757638,0.0355490003,1.0346875763,,,,,,,,
2010-06-02,1.03505651492,0.0356569991,1.0350565149,,,,,,,,
